1.866000000000000014e+01 1.864999999999999858e+01 1.880000000000000071e+01 1.860000000000000142e+01 1.847015925083642784e+01 1.901192918837452694e+01 1.859588039787218605e+01 1.869372441183503142e+01
1.864999999999999858e+01 1.855999999999999872e+01 1.871999999999999886e+01 1.851999999999999957e+01 1.875715031490485885e+01 1.791276792350565827e+01 1.871671322904231261e+01 1.821174638610878205e+01
1.882999999999999829e+01 1.896000000000000085e+01 1.914999999999999858e+01 1.878000000000000114e+01 1.785110420047776358e+01 1.920719061938913086e+01 1.836134896640068348e+01 1.824053318032232696e+01
1.885999999999999943e+01 1.867000000000000171e+01 1.894999999999999929e+01 1.864999999999999858e+01 1.919943705711934356e+01 1.957779419956942846e+01 1.948657815840012475e+01 1.932604615184301622e+01
1.869999999999999929e+01 1.857000000000000028e+01 1.871999999999999886e+01 1.839999999999999858e+01 1.974958947020870426e+01 1.861706971463649296e+01 1.925386969837427742e+01 1.877944853857061602e+01
1.864000000000000057e+01 1.848999999999999844e+01 1.878999999999999915e+01 1.848999999999999844e+01 1.815095154924045673e+01 1.868140871065446618e+01 1.861317224886703769e+01 1.815636108000634863e+01
1.848000000000000043e+01 1.860000000000000142e+01 1.869999999999999929e+01 1.841000000000000014e+01 1.852018504007975608e+01 1.919825522757837888e+01 1.898461564033524951e+01 1.887441979447990548e+01
1.860999999999999943e+01 1.878999999999999915e+01 1.887999999999999901e+01 1.857000000000000028e+01 1.938024467008953877e+01 1.985263639978037986e+01 1.971000109686893609e+01 1.926860074644437404e+01
1.878999999999999915e+01 1.914000000000000057e+01 1.923999999999999844e+01 1.869999999999999929e+01 1.987513435250869520e+01 2.047148374810307558e+01 2.047959699662497357e+01 1.984500650295104407e+01
1.912999999999999901e+01 1.923000000000000043e+01 1.942999999999999972e+01 1.907999999999999829e+01 2.101155868868773879e+01 1.981434008031917671e+01 2.042877449850480787e+01 2.022458755490665538e+01
1.864000000000000057e+01 1.848999999999999844e+01 1.878999999999999915e+01 1.848999999999999844e+01 1.867013523489194426e+01 1.908166028309839035e+01 1.873486141875375210e+01 1.875838527461564098e+01
1.848000000000000043e+01 1.860000000000000142e+01 1.869999999999999929e+01 1.841000000000000014e+01 1.880724058957376599e+01 1.796447629826752745e+01 1.874845487728760673e+01 1.831037605259756162e+01
1.860999999999999943e+01 1.878999999999999915e+01 1.887999999999999901e+01 1.857000000000000028e+01 1.795945691586159754e+01 1.932635149543445152e+01 1.859190045082833009e+01 1.829443777876424448e+01
1.878999999999999915e+01 1.914000000000000057e+01 1.923999999999999844e+01 1.869999999999999929e+01 1.936283163967195264e+01 1.955784215404761284e+01 1.936739163393653840e+01 1.942909831185167491e+01
1.912999999999999901e+01 1.923000000000000043e+01 1.942999999999999972e+01 1.907999999999999829e+01 1.970783014806491451e+01 1.872990220808813788e+01 1.941486403182804565e+01 1.881795820425105248e+01
1.939000000000000057e+01 1.912000000000000099e+01 1.944000000000000128e+01 1.901999999999999957e+01 1.832950757369592409e+01 1.864214506597463483e+01 1.865298470578284196e+01 1.820511112135736198e+01
1.916000000000000014e+01 1.914000000000000057e+01 1.919999999999999929e+01 1.898000000000000043e+01 1.848636045402374606e+01 1.906670568051998771e+01 1.878830513618294518e+01 1.882105149292136304e+01
1.910999999999999943e+01 1.901000000000000156e+01 1.910999999999999943e+01 1.892000000000000171e+01 1.930660121406590335e+01 1.988263740160922666e+01 1.975133184513951079e+01 1.925447066923337758e+01
1.901999999999999957e+01 1.989999999999999858e+01 2.037000000000000099e+01 1.896000000000000085e+01 1.990970912928219150e+01 2.043626583553312770e+01 2.048268632071000539e+01 1.989617785076289991e+01
1.985000000000000142e+01 1.973999999999999844e+01 1.985000000000000142e+01 1.948999999999999844e+01 2.092247800049629447e+01 1.984404393316511772e+01 2.042764552460441863e+01 2.023888073685058941e+01
1.939000000000000057e+01 1.912000000000000099e+01 1.944000000000000128e+01 1.901999999999999957e+01 1.908279738307543738e+01 1.955896114125084040e+01 1.923179053718153497e+01 1.916693408537029697e+01
1.916000000000000014e+01 1.914000000000000057e+01 1.919999999999999929e+01 1.898000000000000043e+01 1.926760735794995583e+01 1.843458230820205301e+01 1.925260450547586188e+01 1.872493971763822884e+01
1.910999999999999943e+01 1.901000000000000156e+01 1.910999999999999943e+01 1.892000000000000171e+01 1.846776360247545412e+01 1.958932854576312721e+01 1.897968260172425303e+01 1.865893328031248899e+01
1.901999999999999957e+01 1.989999999999999858e+01 2.037000000000000099e+01 1.896000000000000085e+01 1.954675999714987000e+01 1.988690333117803632e+01 1.967396401946960083e+01 1.969016137144731360e+01
1.985000000000000142e+01 1.973999999999999844e+01 1.985000000000000142e+01 1.948999999999999844e+01 2.004860778271047295e+01 1.908200317454696204e+01 1.974230679387237331e+01 1.917114184753768313e+01
1.973999999999999844e+01 2.014000000000000057e+01 2.089999999999999858e+01 1.960000000000000142e+01 1.875982978306073434e+01 1.907620268200491864e+01 1.905993113494662694e+01 1.864277486889442059e+01
2.014999999999999858e+01 2.030999999999999872e+01 2.064999999999999858e+01 2.001999999999999957e+01 1.893413121115462872e+01 1.958410388134810276e+01 1.933424974801550533e+01 1.927426607370600209e+01
2.030999999999999872e+01 1.992999999999999972e+01 2.053000000000000114e+01 1.982000000000000028e+01 1.982574877224369203e+01 2.030255517057234727e+01 2.019445010652410133e+01 1.968062566650910483e+01
1.989999999999999858e+01 1.928000000000000114e+01 1.991000000000000014e+01 1.926000000000000156e+01 2.034781565558202132e+01 2.097848808682843469e+01 2.095168379193330921e+01 2.035446422470588601e+01
1.928000000000000114e+01 1.955999999999999872e+01 1.960000000000000142e+01 1.921999999999999886e+01 2.152094875753932968e+01 2.048225648264173060e+01 2.107018507625603121e+01 2.083971779033842608e+01
1.973999999999999844e+01 2.014000000000000057e+01 2.089999999999999858e+01 1.960000000000000142e+01 1.966053521707916119e+01 2.034499489434252695e+01 2.056212949380962485e+01 1.962707174399940868e+01
2.014999999999999858e+01 2.030999999999999872e+01 2.064999999999999858e+01 2.001999999999999957e+01 2.037584880995366277e+01 1.911213091199472558e+01 2.014365424189224285e+01 1.955738462340476147e+01
2.030999999999999872e+01 1.992999999999999972e+01 2.053000000000000114e+01 1.982000000000000028e+01 1.864536458460361246e+01 2.018093227458616568e+01 1.992219447862385451e+01 1.918505668788662888e+01
1.989999999999999858e+01 1.928000000000000114e+01 1.991000000000000014e+01 1.926000000000000156e+01 2.027606191762125576e+01 2.018084309127956999e+01 2.040491117225849393e+01 2.028345968629956886e+01
