1.259999999999999964e+01 1.283000000000000007e+01 1.284999999999999964e+01 1.250000000000000000e+01 1.247468925853380917e+01 1.349178926240202969e+01 1.308553112374738348e+01 1.268747685342525422e+01
1.280000000000000071e+01 1.258999999999999986e+01 1.283999999999999986e+01 1.257000000000000028e+01 1.336933799879797213e+01 1.334671734889418637e+01 1.375294666119410003e+01 1.313010664379210191e+01
1.266000000000000014e+01 1.275999999999999979e+01 1.296000000000000085e+01 1.265000000000000036e+01 1.367153154077130495e+01 1.502792198815717839e+01 1.445506611270801223e+01 1.393002827790913933e+01
1.266000000000000014e+01 1.300999999999999979e+01 1.335999999999999943e+01 1.266000000000000014e+01 1.548797810108273865e+01 1.638210692179273309e+01 1.630380527188293627e+01 1.538069273598477160e+01
1.280000000000000071e+01 1.347000000000000064e+01 1.365000000000000036e+01 1.271000000000000085e+01 1.666364286555945284e+01 1.594947472531280397e+01 1.661176118262729062e+01 1.603922506405287862e+01
1.340000000000000036e+01 1.307000000000000028e+01 1.385999999999999943e+01 1.300999999999999979e+01 1.525538278886525489e+01 1.430779542819036365e+01 1.513745465985559235e+01 1.440586566587096939e+01
1.293999999999999950e+01 1.272000000000000064e+01 1.318999999999999950e+01 1.256000000000000050e+01 1.377462011606077752e+01 1.489431241817134222e+01 1.504292842671572750e+01 1.419387380074653748e+01
1.275999999999999979e+01 1.336999999999999922e+01 1.355000000000000071e+01 1.255000000000000071e+01 1.516751884116404803e+01 1.597996642816519675e+01 1.596850796364555158e+01 1.499471718759436634e+01
1.330000000000000071e+01 1.330000000000000071e+01 1.369999999999999929e+01 1.319999999999999929e+01 1.653855285238313755e+01 1.709959739348646224e+01 1.757268202003703905e+01 1.610883695274297622e+01
1.344999999999999929e+01 1.400000000000000000e+01 1.406000000000000050e+01 1.323000000000000043e+01 1.780751817595593067e+01 1.718025670544226458e+01 1.783837748709656168e+01 1.712935051190574498e+01
1.340000000000000036e+01 1.307000000000000028e+01 1.385999999999999943e+01 1.300999999999999979e+01 1.306741927701313521e+01 1.385594804837008276e+01 1.335085024073252669e+01 1.319039566823079745e+01
1.293999999999999950e+01 1.272000000000000064e+01 1.318999999999999950e+01 1.256000000000000050e+01 1.372781315091130239e+01 1.333436868822646026e+01 1.390120601001663836e+01 1.337097245758432429e+01
1.275999999999999979e+01 1.336999999999999922e+01 1.355000000000000071e+01 1.255000000000000071e+01 1.358472177798622660e+01 1.516690296556765105e+01 1.450360603437180629e+01 1.391196278652891749e+01
