1.180000000000000071e+01 1.214000000000000057e+01 1.216999999999999993e+01 1.172000000000000064e+01 1.212564301504341202e+01 1.258423067534496198e+01 1.268466728783572428e+01 1.208401225707435955e+01
1.209999999999999964e+01 1.192999999999999972e+01 1.215000000000000036e+01 1.180000000000000071e+01 1.260492899795769084e+01 1.249721901341431973e+01 1.288217971817558904e+01 1.222238790501244665e+01
1.191000000000000014e+01 1.238000000000000078e+01 1.240000000000000036e+01 1.185999999999999943e+01 1.248255938254991726e+01 1.299854137458872039e+01 1.298739107717809738e+01 1.252368430208666972e+01
1.244999999999999929e+01 1.207000000000000028e+01 1.255000000000000071e+01 1.205000000000000071e+01 1.303358059151710080e+01 1.324754551682297965e+01 1.349119724459829150e+01 1.289323336135923803e+01
1.190000000000000036e+01 1.163000000000000078e+01 1.197000000000000064e+01 1.155000000000000071e+01 1.323375204076027600e+01 1.294475623870494729e+01 1.347405619699642720e+01 1.277800472553366973e+01
1.158000000000000007e+01 1.161999999999999922e+01 1.188000000000000078e+01 1.146000000000000085e+01 1.281730943839871451e+01 1.299306243623275847e+01 1.321979241753414414e+01 1.262592913446599319e+01
1.169999999999999929e+01 1.251999999999999957e+01 1.258999999999999986e+01 1.169999999999999929e+01 1.296572119852122462e+01 1.324129184932087888e+01 1.334105419314899876e+01 1.276322033312995075e+01
1.246000000000000085e+01 1.274000000000000021e+01 1.277999999999999936e+01 1.238000000000000078e+01 1.337537979004405209e+01 1.346534824924479778e+01 1.379324118968979107e+01 1.316105296861275598e+01
1.269999999999999929e+01 1.275000000000000000e+01 1.296000000000000085e+01 1.250000000000000000e+01 1.359710705502916994e+01 1.362007816316424424e+01 1.392575522098582752e+01 1.333906559079648346e+01
1.275000000000000000e+01 1.292999999999999972e+01 1.311999999999999922e+01 1.259999999999999964e+01 1.359517786499671921e+01 1.358242220703068170e+01 1.412287178317744107e+01 1.317288521397268752e+01
1.158000000000000007e+01 1.161999999999999922e+01 1.188000000000000078e+01 1.146000000000000085e+01 1.212533964800496555e+01 1.218253741833798820e+01 1.250003332298709857e+01 1.188172334714493417e+01
1.169999999999999929e+01 1.251999999999999957e+01 1.258999999999999986e+01 1.169999999999999929e+01 1.215529243514880520e+01 1.202952044901229556e+01 1.249124827059761600e+01 1.169303185625389219e+01
1.246000000000000085e+01 1.274000000000000021e+01 1.277999999999999936e+01 1.238000000000000078e+01 1.201949108671002797e+01 1.238463929262701058e+01 1.248702274290875636e+01 1.198429330632738399e+01
1.269999999999999929e+01 1.275000000000000000e+01 1.296000000000000085e+01 1.250000000000000000e+01 1.239169914934241312e+01 1.248429118947946037e+01 1.288584522041544389e+01 1.211173730521781344e+01
