1.073465150627851550e+01 1.207821303638438692e+01 1.143010590362337098e+01 1.107301096128043127e+01
1.203261356925422909e+01 1.186084160811015487e+01 1.228409113999713753e+01 1.177658445331989157e+01
1.212626940832396549e+01 1.320984641310014140e+01 1.287727094198708144e+01 1.214296414423229464e+01
1.356723062449419359e+01 1.435558986941125958e+01 1.439279268768673958e+01 1.334031343646932477e+01
1.464470826976890017e+01 1.387387898254176299e+01 1.460703422460656498e+01 1.395782143403373965e+01
1.316862909118517067e+01 1.217526446121270034e+01 1.306057197177636375e+01 1.221942556681226399e+01
1.179069406754148552e+01 1.288043427191753487e+01 1.295903343792982376e+01 1.213104744071241825e+01
1.332411664193508471e+01 1.408217906863631086e+01 1.418684126934880574e+01 1.306809556399839956e+01
1.466822574100524612e+01 1.495791214345521425e+01 1.566219683573704735e+01 1.398690581789244725e+01
1.564161232649777133e+01 1.481051216960808148e+01 1.563422815038035729e+01 1.474182855908929746e+01
