1.390319343721395740e+01 1.379086202033444053e+01 1.404587452336775222e+01 1.392006045678135884e+01
1.378543841705909223e+01 1.452058308670259201e+01 1.436992162349851121e+01 1.386947586445233327e+01
1.407629699684650326e+01 1.326335997986958759e+01 1.396041501387045791e+01 1.375442813705198652e+01
1.287370717910444640e+01 1.302994505377419898e+01 1.331161578089309039e+01 1.284462049063504985e+01
1.317280122391305142e+01 1.318019783340297302e+01 1.348353921736449657e+01 1.308976777540476810e+01
1.294324428944644367e+01 1.349784972976149966e+01 1.341091219039578952e+01 1.315257877584893009e+01
1.332103261838659769e+01 1.342613717642290538e+01 1.337736445522743267e+01 1.322017282992490372e+01
1.319541908526278817e+01 1.249375987348347472e+01 1.332752575282844809e+01 1.260641282445978284e+01
1.207439778402653907e+01 1.186972235771008499e+01 1.245542410034840941e+01 1.152384801979307127e+01
1.208571949814143842e+01 1.170203540127616471e+01 1.208663688201169961e+01 1.187610464250265707e+01
