3.115260916011322045e+00 3.179978693100045994e+00 3.174687560664190666e+00 3.089089227890443823e+00
3.165307668158681587e+00 3.175888313779434036e+00 3.205693131065186385e+00 3.131790269010991778e+00
3.357833709446118142e+00 3.513989697619746000e+00 3.450385991451181411e+00 3.380878537689305574e+00
3.623987616469280582e+00 3.692470711358828428e+00 3.654916768880315026e+00 3.604044327173564710e+00
3.761479224406093724e+00 3.654501421113533599e+00 3.703301076905684219e+00 3.687234528046855697e+00
3.622167841753007878e+00 3.623754212790779139e+00 3.595251839625682067e+00 3.596465574075653482e+00
3.589595900556597829e+00 3.626123118963385572e+00 3.638747561578876688e+00 3.613686732200415364e+00
3.690092558960810454e+00 3.687724785279107742e+00 3.639889842222799210e+00 3.692050358758496742e+00
3.744033059669625629e+00 3.782866041368444066e+00 3.722308741888055827e+00 3.794909979109422071e+00
3.888610714328997631e+00 3.762543419559272628e+00 3.812803074588184238e+00 3.802378790958260701e+00
