1.849799999999999898e+02 1.824399999999999977e+02 1.866800000000000068e+02 1.815999999999999943e+02
1.821100000000000136e+02 1.795099999999999909e+02 1.836899999999999977e+02 1.790200000000000102e+02
1.748799999999999955e+02 1.769000000000000057e+02 1.837700000000000102e+02 1.730999999999999943e+02
1.740000000000000000e+02 1.813300000000000125e+02 1.837299999999999898e+02 1.735300000000000011e+02
1.830200000000000102e+02 1.816999999999999886e+02 1.834900000000000091e+02 1.813400000000000034e+02
