1.554617451964010932e+01 1.596514486459203574e+01 1.595510443509705745e+01 1.541818492136019891e+01
1.590163532617621911e+01 1.559640729524084435e+01 1.609987073413080694e+01 1.535140010210597694e+01
1.560866762750381120e+01 1.625580488766809140e+01 1.621778182884326824e+01 1.556194483286798658e+01
1.628929509779600693e+01 1.643030279937635640e+01 1.671844940362576537e+01 1.588739841060415969e+01
1.645783602275801272e+01 1.617051337140689782e+01 1.647986632082778513e+01 1.604102577959305620e+01
1.614183227813732557e+01 1.613580388031582302e+01 1.645170340958948785e+01 1.573734648891212906e+01
1.601082754791177365e+01 1.640716315589020624e+01 1.656488639654292072e+01 1.582282707768310104e+01
1.651121740865826837e+01 1.672582308657349870e+01 1.695093385239279371e+01 1.633077182650580994e+01
1.681628126263252909e+01 1.689921282081907705e+01 1.733083576904463285e+01 1.646184584825957131e+01
1.698082881019295698e+01 1.685777290677558682e+01 1.704951880924330965e+01 1.673617809558453828e+01
