5.240975962314744407e+01 5.383874708142097631e+01 5.480008548509987065e+01 5.165005851979673679e+01
5.324602228873956733e+01 5.171499637987807318e+01 5.454026557621457982e+01 5.075117723165220696e+01
5.197463583608353588e+01 5.425409110464597973e+01 5.437805390531796945e+01 5.133456078818959867e+01
5.409368446436597822e+01 5.513440816472027706e+01 5.648133466960003801e+01 5.271775285615066053e+01
5.535831024766267916e+01 5.420595075150043840e+01 5.684768634224460016e+01 5.296210983969950092e+01
5.371752534988227978e+01 5.461151598829928844e+01 5.596797231530457140e+01 5.221951011427979239e+01
5.416385645340176325e+01 5.590380689986879048e+01 5.701483403211886980e+01 5.353325756368690946e+01
5.636750346385456822e+01 5.754676699622523017e+01 5.950643134797640244e+01 5.486323479555981208e+01
5.733825726329160233e+01 5.851814803963782907e+01 6.075046295142034580e+01 5.573442412285071157e+01
5.891491475421380386e+01 5.823039937698958823e+01 6.065260459156060335e+01 5.692869290215418943e+01
