8.341905615056235845e+00 8.525665745041994370e+00 8.447812058509944322e+00 8.314709377373254995e+00
8.336766507867846343e+00 7.769722399388199641e+00 8.311241227193528758e+00 7.844669571627695959e+00
7.829127519682760550e+00 8.441822619370695335e+00 8.101847689678235653e+00 7.991488061388790420e+00
8.334536697752646717e+00 8.586728395921049639e+00 8.543225948297209271e+00 8.292846078478412153e+00
8.728123396820674174e+00 8.025097547085755068e+00 8.535908988715437573e+00 8.125867925990965190e+00
7.812452336654714280e+00 8.052827365829367423e+00 8.026567766178308361e+00 7.692606047053995866e+00
7.890613892719610334e+00 8.286774378755341175e+00 8.263437629641016358e+00 8.094292667538217856e+00
8.379051624730262660e+00 8.632525073272450555e+00 8.656652512272069444e+00 8.306860630067442131e+00
8.554819945833928685e+00 8.878834724188882532e+00 8.985223245060458552e+00 8.499291417032543094e+00
9.097792022882661200e+00 8.567827357080542328e+00 8.934170141492341344e+00 8.673606835682921457e+00
