2.490021883607975894e+01 2.564968998136737710e+01 2.571663353875743141e+01 2.474932833995686465e+01
2.547151842327852478e+01 2.507980055744668135e+01 2.578593790943820707e+01 2.474306235539436827e+01
2.508029507330634189e+01 2.591094407042237791e+01 2.607256746958734794e+01 2.479226642864774988e+01
2.582777942597806842e+01 2.619841723553535218e+01 2.657441371927099638e+01 2.537499983938209880e+01
2.613446451210615606e+01 2.564659602209715672e+01 2.658435385897658776e+01 2.514706770320250229e+01
2.532195647085342927e+01 2.553498725267860081e+01 2.604794857374663053e+01 2.473371943303271792e+01
2.520620214696499417e+01 2.588228510680827199e+01 2.628277398578823920e+01 2.503766717937090291e+01
2.591210181096685261e+01 2.638905412726928645e+01 2.706264682210158412e+01 2.530921076522209390e+01
2.633161602893392583e+01 2.674812445639087244e+01 2.745150821894351623e+01 2.569045056902183077e+01
2.699483695831375130e+01 2.638573364710225277e+01 2.734416535962218475e+01 2.602947485495672097e+01
