1.520003830511344312e+01 1.576973901048786431e+01 1.541205756519607206e+01 1.529802520023386059e+01
1.562869282250131597e+01 1.485522807814210822e+01 1.567922709600797404e+01 1.502890466917734180e+01
1.495152418881945700e+01 1.605229762388045600e+01 1.546064325023831998e+01 1.520281673414647905e+01
1.598466162477079955e+01 1.622390368093036273e+01 1.625643122436607513e+01 1.590369491668986868e+01
1.642148402170438359e+01 1.558073652645918372e+01 1.622330725216533764e+01 1.568503011348823861e+01
1.544428907399801254e+01 1.585841229021255216e+01 1.582836315105836889e+01 1.519378579731026413e+01
1.565999498779186538e+01 1.624346703968290129e+01 1.605979430136439134e+01 1.585109783877449274e+01
1.641224645917381508e+01 1.682869010250902164e+01 1.690005605513515619e+01 1.638000175542913084e+01
1.679518859247300355e+01 1.733805283676515785e+01 1.748221337490558724e+01 1.678473542981511457e+01
1.769429581559297304e+01 1.698916885193489534e+01 1.750271455977719981e+01 1.721177964766943447e+01
