2.325827016044051732e+01 2.365035109827257287e+01 2.386426992684554804e+01 2.388701863337792730e+01
2.443388108240072043e+01 2.703771727012783899e+01 2.568331344075969724e+01 2.515532166707232875e+01
2.742393272486175704e+01 2.785389219409720241e+01 2.813469691249644455e+01 2.774770718759153709e+01
2.799900870496689009e+01 2.781308338893208898e+01 2.847072098460645151e+01 2.736422987252051442e+01
2.806799068673443998e+01 2.836009727703065053e+01 2.891215216599046300e+01 2.794177424522226261e+01
2.805793991191035985e+01 2.978383322163295333e+01 2.944076311810273694e+01 2.842899287608308967e+01
2.974897157955081894e+01 3.001981854809596939e+01 3.012949497831174028e+01 2.938626181624510281e+01
2.962810789463566863e+01 2.797276113196835112e+01 2.981727808946353164e+01 2.818891341686681429e+01
2.684955275742233738e+01 2.680435333298684242e+01 2.760280608925588908e+01 2.591232224515281146e+01
2.699072753298958816e+01 2.705294024877947123e+01 2.743724204319283189e+01 2.696036832009615125e+01
