2.443749195566791599e+01 2.523475451043439577e+01 2.456497038660033638e+01 2.472172712108952908e+01
2.482213228068425082e+01 2.380234907498170216e+01 2.457624892256110982e+01 2.407358233052662300e+01
2.387144043759172618e+01 2.544533370289781971e+01 2.447236845659429605e+01 2.438895997577214558e+01
2.523315552381286864e+01 2.508983360821611086e+01 2.512857301667720478e+01 2.494242154626850549e+01
2.512835533444389924e+01 2.414022486535187184e+01 2.466594485310575280e+01 2.413912968238758339e+01
2.365102658121363532e+01 2.417495336471064249e+01 2.406235185984419545e+01 2.348657347814922858e+01
2.369287971230004075e+01 2.440245771697732380e+01 2.416292746552161930e+01 2.393604658559714338e+01
2.451537592308590163e+01 2.505073508021940398e+01 2.499161381716976038e+01 2.419733839916313300e+01
2.500121880310313927e+01 2.565147919212492766e+01 2.565103475163626712e+01 2.480346286574385317e+01
2.639957510602462420e+01 2.517394906279639244e+01 2.569549170158288476e+01 2.558943929468565415e+01
