1.762932477819440891e+01 1.822450480413295892e+01 1.805435543339735105e+01 1.765703754514779433e+01
1.815609155899494098e+01 1.770064872336822503e+01 1.801782361653058473e+01 1.778391576259367213e+01
1.766795664773986019e+01 1.849598030925729830e+01 1.824494540622270478e+01 1.808281362178144036e+01
1.851323761485764052e+01 1.883651052153906491e+01 1.889380012543673004e+01 1.854736855675227858e+01
1.867561004651233247e+01 1.822790156607614520e+01 1.872580474872362188e+01 1.835988976563558239e+01
1.811521852755496553e+01 1.818500110026597127e+01 1.819491715341695937e+01 1.807825981796111847e+01
1.821516962371715209e+01 1.863911150579041021e+01 1.843392381888418896e+01 1.804545878290219818e+01
1.873572350761795136e+01 1.913841898285390997e+01 1.926842205269964126e+01 1.913875363893609460e+01
1.923525403502629416e+01 1.939541278578685635e+01 1.941259603968743619e+01 1.947534057024563126e+01
1.945977849960375750e+01 1.930404895983723534e+01 1.985126947720816304e+01 1.915352197366926035e+01
