4.150950925140503500e+01 4.183564643112229220e+01 4.254377148456726587e+01 4.097540676284577188e+01
4.156016672900499742e+01 4.101936712373655780e+01 4.225256765602636477e+01 4.036682694525104154e+01
4.100528543311547480e+01 4.220192260676048335e+01 4.248166923796779315e+01 4.068412714666156660e+01
4.202551409710979158e+01 4.245312927148029303e+01 4.324450182545702148e+01 4.124691056014113144e+01
4.243335653748813741e+01 4.215825693660698192e+01 4.325660985754461052e+01 4.135096349878607214e+01
4.196710787553500666e+01 4.256172074003636396e+01 4.324720696986759805e+01 4.123766531910938227e+01
4.229880400101223614e+01 4.302295515091158506e+01 4.366208741698930140e+01 4.184787476533796280e+01
4.302154887981683373e+01 4.358139252054271395e+01 4.447149146372241546e+01 4.225178160089622281e+01
4.343263534826282068e+01 4.413031031631156509e+01 4.502479408735353417e+01 4.264540303875725158e+01
4.426620998238425386e+01 4.409599316828226989e+01 4.527218144930731114e+01 4.327837487281971818e+01
