2.595433130829083268e+01 2.687322826660883024e+01 2.644570509155787974e+01 2.587558856168419297e+01
2.646677052538420938e+01 2.526778825753629576e+01 2.661464138536121027e+01 2.529486811012975522e+01
2.537063933998051724e+01 2.724711869082639382e+01 2.632185188688631783e+01 2.556992791676247023e+01
2.711902878657239313e+01 2.754434999875181944e+01 2.783875971573641550e+01 2.670782487080064271e+01
2.785763818215480470e+01 2.645739249065541188e+01 2.760512199987928028e+01 2.639230235287382698e+01
2.606413457283254331e+01 2.631555519793301556e+01 2.653250326303035322e+01 2.527342399592023980e+01
2.589741427520862871e+01 2.694810578847790694e+01 2.696822777127648152e+01 2.620518497841073824e+01
2.734589817675426815e+01 2.777204631279039759e+01 2.826363343719978971e+01 2.680139989771033271e+01
2.790917794933876550e+01 2.853788817382273990e+01 2.927979878837422234e+01 2.733457568898983681e+01
2.907866487419893531e+01 2.819441105233707034e+01 2.898093166021878275e+01 2.803956734263307382e+01
