1.684253637710056495e+01 1.720893821694138737e+01 1.710131137256356482e+01 1.676682600331950823e+01
1.698455300613629504e+01 1.677635973721281104e+01 1.713808215740537833e+01 1.656248751470413794e+01
1.679881776744818467e+01 1.738449757971792664e+01 1.708685997743541307e+01 1.692610002079263154e+01
1.734240326899010398e+01 1.740281402577913994e+01 1.754165346446078644e+01 1.700946467144174434e+01
1.737549959456522330e+01 1.697563123623714176e+01 1.743614311666665273e+01 1.684111436215038182e+01
1.675317741180841935e+01 1.684480368806869777e+01 1.686582160584275414e+01 1.653285265693736505e+01
1.667123936971458065e+01 1.708649648205472715e+01 1.707191741075994074e+01 1.669297003452899730e+01
1.714961937381513124e+01 1.731894981112600007e+01 1.763622434350230961e+01 1.685270750136435325e+01
1.716343691653398551e+01 1.742516660843341469e+01 1.774940973776120856e+01 1.688089201409366069e+01
1.753975822430701470e+01 1.716961559472584042e+01 1.763557662137123927e+01 1.718343290422243896e+01
