1.411389816045850765e+01 1.481503784160748260e+01 1.500818979757788618e+01 1.429275093422896958e+01
1.464958751237407242e+01 1.410915091001695032e+01 1.444427175282931231e+01 1.423080910083418438e+01
1.404890302941319291e+01 1.523551401435049257e+01 1.509556555903955122e+01 1.469543327712379899e+01
1.528576859361485596e+01 1.567235741706251950e+01 1.588338714202013513e+01 1.537625354375364850e+01
1.554074398906875487e+01 1.472493252843560185e+01 1.529165027963597012e+01 1.526740746045120645e+01
1.426570250031845255e+01 1.471277281520834990e+01 1.518565751237995975e+01 1.432239784254715786e+01
1.440667089222891484e+01 1.511104958093076434e+01 1.512417544489994725e+01 1.432606058392160797e+01
1.544822069056476721e+01 1.585578277667753433e+01 1.579222099258032763e+01 1.587542432293045813e+01
1.601435624862651252e+01 1.641288759609015457e+01 1.619189929872585765e+01 1.637780947606602666e+01
1.680501187564588861e+01 1.591932822566973904e+01 1.685015675563563775e+01 1.628278833346257670e+01
