2.228616835225446025e+01 2.286650532223220011e+01 2.261522358550204359e+01 2.209311360068240404e+01
2.261403047909142217e+01 2.191878681453375322e+01 2.267997453232971594e+01 2.183310800135127749e+01
2.178716250452596626e+01 2.280350500868118502e+01 2.229492327612594593e+01 2.173437569965606286e+01
2.276766777750269100e+01 2.309541037300042632e+01 2.322422339148896953e+01 2.245942983664470205e+01
2.316637718052574613e+01 2.229980905417651016e+01 2.275851752667513850e+01 2.225084605325662679e+01
2.193387940897354937e+01 2.223558654311410265e+01 2.229191012970471064e+01 2.149973445683270867e+01
2.178375365120652063e+01 2.248023804569266915e+01 2.247662310561698007e+01 2.179063336443331877e+01
2.273999553890333303e+01 2.286259851376424734e+01 2.307817981436108568e+01 2.227016825496354357e+01
2.300319030551847987e+01 2.317938771825009425e+01 2.363952361794140344e+01 2.248792020646135725e+01
2.342827441586616288e+01 2.283822913423347600e+01 2.305012918163364333e+01 2.281763528847269740e+01
