1.454824606551444433e+01 1.483901406762134734e+01 1.497864969688422399e+01 1.455228603159434186e+01
1.476169625621363224e+01 1.440106384758572666e+01 1.485395101522418493e+01 1.426399991274250922e+01
1.435789171583507340e+01 1.489182271164368032e+01 1.495428678127816013e+01 1.450635195831738500e+01
1.481445315042791577e+01 1.494085045543389789e+01 1.524926490862375950e+01 1.470727941223586477e+01
1.491706903943998164e+01 1.469498069728954093e+01 1.500403561411664199e+01 1.470767343020851037e+01
1.469529241618141846e+01 1.486208197819468424e+01 1.510136648009855875e+01 1.455109081256419401e+01
1.481781043329184122e+01 1.513478874959124632e+01 1.520041671702698416e+01 1.470363446929407303e+01
1.525113663349404725e+01 1.539257227846047904e+01 1.561673463508071968e+01 1.525689581807459838e+01
1.551487542307440748e+01 1.560111956845184622e+01 1.587085072347994519e+01 1.535856672198131712e+01
1.562696895996328372e+01 1.566235922328799468e+01 1.579630422135582002e+01 1.561449417085335156e+01
