1.867046128065598509e+01 1.927232257157519513e+01 1.896198385306169243e+01 1.881085727549978159e+01
1.905152558317955069e+01 1.844683194661758208e+01 1.913127378260288936e+01 1.846929504434338298e+01
1.849206031477937273e+01 1.995138830373286609e+01 1.932422487541194656e+01 1.876680387939276784e+01
2.001915999177945338e+01 2.054427517978697182e+01 2.050837716131354682e+01 1.987841855431061688e+01
2.059026021311788668e+01 1.980081492549370381e+01 2.054002775841598094e+01 1.960871768359032075e+01
1.952454312682801785e+01 2.004713080880457454e+01 2.011965275822476684e+01 1.921100153985756620e+01
1.982569678008357883e+01 2.071679052338970450e+01 2.067248157213453652e+01 2.013863851672171279e+01
2.097176114862572405e+01 2.165488530261375644e+01 2.173778448930142915e+01 2.046723868008437464e+01
2.168405406946454050e+01 2.242753454483603548e+01 2.267778930310261032e+01 2.116603198196502333e+01
2.289866531660317506e+01 2.200615659882294040e+01 2.285976307071721436e+01 2.179112710812914244e+01
