1.068015394470603638e+02 1.081416171815862697e+02 1.083254094680803945e+02 1.059346945616760678e+02
1.074016712365717154e+02 1.057214167987073523e+02 1.079325861171826517e+02 1.045159237167610655e+02
1.059991570266391534e+02 1.078855048319557426e+02 1.076693411847956838e+02 1.049111966470536856e+02
1.077999461908956107e+02 1.080837670628651495e+02 1.095520997094806290e+02 1.057436188256489089e+02
1.079742622975776243e+02 1.051608510003416370e+02 1.076772200846737633e+02 1.044970770746407425e+02
1.049687787815185800e+02 1.044461576557180535e+02 1.055709525692663675e+02 1.027347506439170388e+02
1.038028533787690861e+02 1.045765026798347890e+02 1.052676797024246014e+02 1.028811273522576215e+02
1.047720316556660549e+02 1.053509188714450175e+02 1.066700728832607155e+02 1.027983760663613140e+02
1.051437135775491498e+02 1.061973249678893580e+02 1.077436422059762577e+02 1.034476291571443625e+02
1.068790852501977469e+02 1.042832863912608303e+02 1.071976746641508811e+02 1.038365951787093309e+02
