3.030014872676519033e+00 3.060679128924064685e+00 3.022022671256174853e+00 3.029571165061487381e+00
3.009740447485696357e+00 2.976399967847194628e+00 2.996106660155204882e+00 2.974515187610499378e+00
3.003185677948622789e+00 3.054787534963140150e+00 3.004569959296692794e+00 3.015419784227629130e+00
3.051392469041187105e+00 3.111951467947698280e+00 3.082437591027531010e+00 3.063435008807208870e+00
3.113771755365960736e+00 2.981065981065977866e+00 3.037722665044303216e+00 2.997966834523251300e+00
2.935098389711946254e+00 2.956693087928322417e+00 2.927380006798478540e+00 2.938447007445020187e+00
2.938718877204515412e+00 2.973440625888398969e+00 2.951765808336693997e+00 2.979492091056207936e+00
3.006175759474966291e+00 3.042312014241214779e+00 3.041627367760755263e+00 2.967919067596861193e+00
3.046746428855129807e+00 3.123866109998731044e+00 3.120574122395934236e+00 3.045675879728281021e+00
3.193643100929702161e+00 3.031352537175411754e+00 3.117676651827476331e+00 3.062480279459132149e+00
