,open,close,high,low,volume
0,59.281,58.501,61.084,57.623,343606.0
1,57.964,60.451,60.451,57.526,229401.0
2,59.963,58.696,60.431,58.384,141336.0
3,58.52,58.803,59.047,58.101,119542.0
4,58.501,58.647,58.891,57.73,123837.0
5,58.501,57.428,58.501,57.028,145479.0
6,57.428,57.331,58.179,56.707,119624.0
7,57.331,58.384,58.793,56.941,129728.0
8,58.208,57.087,58.208,56.551,213770.0
9,57.038,55.956,57.038,55.049,113270.0
10,55.576,57.331,57.516,55.283,114704.0
11,57.331,57.087,58.169,56.551,108052.0
12,57.223,57.243,57.418,56.151,82424.0
13,57.243,57.184,57.545,56.56,71804.0
14,57.175,57.487,58.013,56.648,117345.0
15,57.526,59.29,60.451,57.487,161632.0
16,59.281,61.572,62.274,58.998,204370.0
17,61.591,63.327,64.351,61.026,198489.0
18,63.278,65.55,68.689,62.401,232618.0
19,65.277,65.033,65.521,63.99,113365.0
20,64.916,65.033,67.851,64.711,115356.0
21,65.033,63.181,65.686,63.181,132380.0
22,63.181,63.473,64.341,62.011,113402.0
23,63.473,63.346,64.916,63.259,69103.0
24,63.376,62.947,63.951,62.41,52696.0
25,63.064,63.376,63.853,62.401,63034.0
26,63.395,64.37,64.399,62.898,67494.0
27,63.278,61.133,64.302,60.47,110439.0
28,61.279,62.303,62.381,61.279,88646.0
29,62.313,63.473,63.473,61.913,86043.0
30,63.473,63.756,64.204,63.064,75305.0
31,63.746,63.034,64.204,62.401,80551.0
32,62.888,64.897,65.179,62.703,100930.0
33,64.916,64.282,65.803,63.278,88572.0
34,63.941,62.683,64.253,62.43,78446.0
35,62.381,61.328,62.381,61.133,69202.0
36,61.796,61.367,62.04,60.626,54990.0
37,60.451,60.597,61.348,60.256,53655.0
38,61.123,61.621,61.621,60.841,51840.0
39,61.942,60.568,61.942,60.519,53293.0
40,61.094,59.544,61.279,59.485,74650.0
41,59.544,58.52,59.963,58.364,68709.0
42,58.403,58.891,59.359,58.393,42922.0
43,58.891,59.164,59.359,58.579,49099.0
44,58.998,59.758,60.061,58.998,45771.0
45,59.827,59.69,60.324,59.671,34232.0
46,59.836,60.197,60.899,59.836,54541.0
47,60.207,60.451,60.743,60.168,59014.0
48,60.665,61.114,61.182,60.616,47810.0
49,61.133,59.846,61.221,59.68,59144.0
50,59.573,60.392,60.402,59.144,57451.0
51,60.334,60.724,61.133,59.924,51608.0
