,open,close,high,low,volume
0,29.906,29.438,30.275,29.069,42785.0
1,29.677,29.637,30.065,29.388,29984.0
2,29.697,30.285,30.334,29.488,28360.0
3,30.384,31.002,31.042,30.205,42078.0
4,31.241,30.972,31.351,30.793,64427.0
5,30.952,30.295,31.131,30.255,53610.0
6,30.085,30.584,30.783,30.075,38686.0
7,30.862,31.679,31.829,30.663,75171.0
8,31.639,31.062,31.729,30.693,50314.0
9,30.753,30.574,31.032,30.165,36208.0
10,30.653,30.813,30.872,30.105,32595.0
11,30.823,30.195,31.201,30.195,56934.0
12,30.245,29.408,30.374,29.288,56487.0
13,29.468,27.934,29.627,27.704,67125.0
14,27.934,28.711,28.87,27.804,46512.0
15,28.721,28.033,28.79,27.794,35957.0
16,27.894,28.671,28.77,27.784,41857.0
17,28.741,28.272,28.741,27.794,73384.0
18,28.193,28.093,28.332,27.973,30233.0
19,28.143,28.83,29.338,28.103,69617.0
20,28.83,28.82,29.328,28.701,44260.0
21,28.701,28.88,29.059,28.691,39281.0
22,29.149,29.378,29.557,28.8,58143.0
23,29.488,29.886,30.085,29.269,59195.0
24,29.886,29.587,30.036,29.538,49144.0
25,29.617,29.767,30.145,29.468,47473.0
26,29.727,29.229,30.075,29.129,59316.0
27,29.488,28.362,29.488,28.282,51321.0
28,28.332,29.508,29.866,28.093,77180.0
29,29.508,29.767,29.986,28.96,74113.0
30,29.836,29.956,30.364,29.836,78197.0
31,29.836,28.641,29.936,28.242,86171.0
32,28.561,28.491,28.99,28.103,63744.0
33,28.173,27.455,29.189,27.455,82652.0
34,27.296,28.043,28.252,26.459,44428.0
35,27.894,28.372,28.621,27.794,44516.0
36,28.392,28.84,29.159,28.153,55163.0
37,28.84,29.288,29.388,28.452,52296.0
38,29.179,28.731,29.538,28.641,44005.0
39,28.691,28.223,28.691,28.103,41330.0
40,28.482,30.633,31.042,28.442,222348.0
41,30.036,29.019,30.354,28.183,117106.0
42,31.918,31.918,31.918,31.918,541.0
43,35.106,35.106,35.106,35.106,373.0
44,38.613,38.613,38.613,38.613,1313.0
45,42.478,42.478,42.478,42.478,782.0
46,46.722,46.722,46.722,46.722,342.0
47,51.394,51.394,51.394,51.394,178.0
48,56.535,56.535,56.535,56.535,437.0
49,62.193,62.193,62.193,62.193,876.0
50,68.409,68.409,68.409,68.409,1073.0
51,75.253,75.253,75.253,75.253,1211.0
52,82.775,82.775,82.775,82.775,4102.0
53,91.053,91.053,91.053,91.053,2426.0
54,100.158,100.158,100.158,100.158,2352.0
55,110.17,110.17,110.17,110.17,1375.0
56,121.188,121.188,121.188,121.188,16770.0
57,133.312,133.312,133.312,130.383,357882.0
58,133.491,129.507,138.971,125.601,343010.0
59,133.183,130.104,138.353,129.008,242261.0
60,124.526,117.094,124.526,117.094,159840.0
61,109.592,105.388,112.063,105.388,185438.0
62,106.594,106.594,111.077,102.739,154904.0
63,105.797,101.165,109.084,101.055,129099.0
64,95.636,91.053,97.429,91.053,118729.0
65,85.674,81.948,87.646,81.948,188369.0
66,83.183,90.147,90.147,76.718,167635.0
67,91.76,81.131,94.629,81.131,223079.0
68,76.758,73.022,79.099,73.022,162512.0
69,71.727,67.453,76.309,65.75,192626.0
70,74.197,69.724,74.197,63.558,307874.0
71,65.75,62.751,67.612,62.751,90837.0
72,56.475,56.475,56.475,56.475,30885.0
73,51.896,62.126,62.126,51.896,199617.0
74,67.864,68.343,68.343,65.339,45908.0
75,73.852,75.179,75.179,72.355,144280.0
76,81.826,82.694,82.694,79.341,258255.0
77,80.04,74.85,81.836,74.421,207135.0
78,71.966,80.289,82.335,70.978,200655.0
79,80.838,84.431,87.125,77.744,199628.0
80,82.844,84.112,86.826,81.836,161804.0
81,81.836,82.914,85.828,80.519,89945.0
82,82.126,85.329,86.157,81.038,100216.0
83,87.824,87.914,89.371,85.269,123466.0
84,87.824,84.032,88.622,83.662,117479.0
85,81.836,75.629,82.016,75.629,122766.0
86,68.463,68.064,74.84,68.064,170296.0
87,70.359,69.86,70.499,62.674,127162.0
88,69.87,66.966,72.136,66.866,135488.0
