,open,close,high,low,volume
0,2.577,2.546,2.577,2.487,38682.0
1,2.539,2.673,2.769,2.529,88823.0
2,2.649,2.625,2.652,2.597,44605.0
3,2.622,2.625,2.663,2.601,28460.0
4,2.628,2.694,2.718,2.618,54786.0
5,2.632,2.649,2.763,2.556,80918.0
6,2.666,2.794,2.804,2.642,108686.0
7,2.787,2.831,2.831,2.756,100808.0
8,2.821,2.828,2.845,2.783,70202.0
9,2.828,2.783,2.828,2.766,58890.0
10,2.763,2.811,2.814,2.763,44409.0
11,2.811,2.835,2.838,2.773,66395.0
12,2.831,2.804,2.849,2.797,50077.0
13,2.759,2.855,2.88,2.759,72053.0
14,2.855,2.783,2.873,2.783,44506.0
15,2.749,2.776,2.8,2.718,32887.0
16,2.776,2.89,2.911,2.776,71538.0
17,2.907,2.835,2.907,2.824,46675.0
18,2.838,2.873,2.955,2.831,98346.0
19,2.873,2.955,3.021,2.855,160890.0
20,2.955,2.838,2.976,2.756,102814.0
21,2.766,2.804,2.824,2.728,59476.0
22,2.804,2.886,2.9,2.79,62158.0
23,2.876,2.911,2.938,2.845,60351.0
24,2.9,2.914,2.948,2.9,80019.0
25,2.921,3.01,3.027,2.897,103493.0
26,2.993,3.024,3.034,2.959,81006.0
27,3.031,3.041,3.089,3.0,81068.0
28,3.021,3.083,3.089,3.0,84380.0
29,3.062,3.165,3.189,3.058,128429.0
30,3.155,3.23,3.261,3.134,135173.0
31,3.217,3.251,3.389,3.172,176620.0
32,3.206,3.475,3.475,3.206,196545.0
33,3.475,3.42,3.519,3.347,154153.0
34,3.42,3.275,3.42,3.199,168026.0
35,3.234,3.285,3.334,3.182,98948.0
36,3.279,3.616,3.616,3.258,162294.0
37,3.784,3.977,3.977,3.716,329332.0
38,4.094,4.029,4.376,3.956,575576.0
39,3.974,4.273,4.335,3.915,440500.0
40,4.19,4.545,4.593,4.115,470652.0
41,4.472,4.428,4.655,4.345,403205.0
42,4.379,4.383,4.493,4.256,295137.0
43,4.318,4.311,4.318,4.249,187237.0
44,4.297,4.321,4.4,4.273,179613.0
45,4.328,4.469,4.472,4.273,288951.0
46,4.472,4.321,4.524,4.094,251795.0
47,4.366,4.379,4.455,4.197,228297.0
48,4.318,4.146,4.321,4.128,182696.0
49,4.135,4.204,4.214,4.128,81236.67
50,4.204,4.183,4.225,4.094,122960.0
51,4.187,4.214,4.249,4.139,116298.0
52,4.225,4.3,4.318,4.201,138537.0
53,4.304,4.435,4.441,4.293,202803.0
54,4.41,4.39,4.417,4.335,152552.0
55,4.41,4.483,4.49,4.311,230671.0
56,4.507,4.235,4.51,4.163,190477.0
57,4.235,4.087,4.235,3.987,128416.0
58,4.06,4.221,4.228,4.011,89682.0
59,4.249,4.366,4.455,4.19,156466.0
60,4.29,4.593,4.782,4.266,298502.0
61,4.572,4.314,4.696,4.314,166969.0
62,4.201,4.207,4.29,4.025,123746.0
63,4.252,4.139,4.29,4.121,132533.0
64,4.118,3.908,4.118,3.901,130683.0
65,3.922,4.111,4.118,3.915,98906.0
66,4.115,4.293,4.369,4.111,156664.0
67,4.293,4.259,4.362,4.187,128476.0
68,4.228,4.455,4.576,4.149,257006.0
69,4.524,4.493,4.593,4.369,235843.0
70,4.414,4.194,4.503,4.128,177361.0
71,4.163,4.28,4.318,4.066,117369.0
72,4.29,4.706,4.706,4.29,399266.0
73,5.178,5.178,5.178,5.178,55422.0
74,5.697,5.697,5.697,5.697,9127.0
75,6.268,6.268,6.268,6.268,8702.0
76,6.894,6.894,6.894,6.894,7032.0
77,7.582,7.582,7.582,7.582,19059.0
78,8.339,8.339,8.339,8.339,15713.0
79,9.172,9.172,9.172,8.711,890814.0
80,8.253,8.253,8.253,8.253,35142.0
81,7.428,8.738,9.014,7.428,782233.0
82,8.456,9.612,9.612,8.257,689882.0
83,9.612,9.843,10.527,9.254,585570.0
84,9.358,9.289,9.612,8.859,450071.0
85,9.22,9.385,10.166,9.213,432052.0
86,9.082,10.324,10.324,8.986,474635.0
87,10.534,9.805,10.699,9.805,490048.0
88,9.564,8.859,9.939,8.824,481580.0
89,8.776,9.186,9.333,8.618,271456.0
90,8.958,8.676,9.096,8.532,256970.0
91,8.687,8.05,8.876,8.047,269027.0
92,8.257,8.325,8.532,8.136,281964.0
93,8.188,8.921,9.158,8.157,344029.0
94,8.807,9.406,9.633,8.704,376328.0
95,9.22,9.33,9.581,9.051,283423.0
96,9.378,9.244,9.87,9.144,284237.0
97,9.048,10.169,10.169,9.048,335251.0
98,10.665,11.188,11.188,10.486,512346.0
99,11.353,11.542,12.02,10.895,500395.0
100,11.184,11.198,11.422,10.84,304449.0
101,11.435,10.08,11.683,10.08,324659.0
102,9.839,10.63,10.837,9.653,362741.0
103,10.39,10.503,10.699,10.028,289603.0
104,10.493,10.121,10.493,9.812,212536.0
105,9.908,10.799,10.919,9.53,282126.0
106,10.493,9.953,10.72,9.843,193986.0
107,9.846,10.555,10.947,9.777,267515.0
108,10.383,10.888,11.466,10.011,263906.0
109,10.28,11.453,11.938,10.149,318629.0
110,11.49,11.129,12.536,11.005,364116.0
111,10.906,12.244,12.244,10.906,304181.0
112,12.433,12.557,13.245,12.244,358097.0
113,12.385,13.207,13.589,12.316,300317.0
114,13.142,13.317,13.758,12.932,254159.0
115,14.649,14.649,14.649,14.649,4845.0
116,15.825,16.114,16.114,14.831,390545.0
117,15.825,17.724,17.724,15.313,278821.0
118,18.591,19.496,19.496,18.257,114775.0
119,21.33,18.767,21.447,18.474,433829.0
120,18.509,18.137,19.31,17.679,267892.0
121,17.817,18.233,18.767,17.614,202404.0
122,18.233,17.618,18.502,17.132,222060.0
123,17.415,17.745,18.268,17.201,244146.0
124,17.889,17.15,18.061,16.155,216179.0
125,16.857,15.688,17.019,15.436,180240.0
126,15.481,17.256,17.256,15.481,253638.0
127,17.545,17.201,17.869,16.52,214302.0
128,16.857,17.294,18.226,16.685,197276.0
129,17.029,17.143,17.408,16.651,127748.0
130,17.335,17.845,18.116,17.132,216440.0
131,17.477,17.191,17.731,16.699,149550.0
132,16.585,16.29,16.957,16.173,141431.0
133,15.825,15.12,15.994,14.862,188161.0
134,14.965,15.416,15.705,14.965,131106.0
135,15.282,15.426,15.756,15.127,116656.0
136,15.505,15.684,16.063,15.505,111038.0
137,16.266,17.253,17.253,16.135,96891.0
138,18.746,18.085,18.98,17.545,319386.0
139,17.717,16.603,17.717,16.441,221006.0
140,16.682,16.844,17.538,16.671,145036.0
141,16.572,16.121,16.816,15.825,152805.0
142,15.87,16.644,17.373,15.412,165317.0
143,16.348,16.235,16.513,16.169,74821.0
144,16.637,15.911,16.857,15.739,106536.0
145,15.894,15.553,15.894,15.103,109341.0
146,15.498,15.478,15.911,15.147,100258.0
147,15.502,14.638,15.567,14.449,140271.0
148,14.47,13.176,14.47,13.176,106438.0
149,12.041,12.196,12.856,11.859,156202.0
150,12.316,12.818,13.073,11.869,168584.0
151,12.382,11.535,12.382,11.535,37700.0
152,11.7,11.215,11.996,10.452,143917.0
153,10.668,10.094,11.067,10.094,134324.0
154,10.011,11.102,11.102,9.805,240780.0
155,11.215,10.114,11.232,10.101,186662.0
156,9.598,10.723,11.009,9.34,196558.0
157,10.321,10.716,11.088,10.293,169779.0
158,10.476,11.594,11.79,10.458,209244.0
159,11.356,11.766,11.821,11.122,228819.0
160,11.549,11.449,12.0,11.356,154185.0
161,11.219,10.307,11.387,10.304,149336.0
162,10.51,10.751,11.009,10.063,132859.0
163,10.837,10.675,10.94,10.493,106429.0
164,10.458,9.609,10.555,9.609,129362.0
165,9.605,9.825,9.839,8.669,156210.0
166,9.591,9.223,9.75,8.996,107975.0
167,9.994,10.145,10.145,9.671,77841.0
168,10.968,10.421,10.968,10.218,203921.0
169,10.252,10.871,11.318,10.221,165160.0
170,10.531,11.226,11.477,10.321,176417.0
171,11.243,11.645,12.182,11.026,168786.0
172,11.594,11.153,11.869,11.15,108882.0
173,10.596,10.968,11.078,10.39,86582.0
174,11.105,11.697,12.0,10.978,147548.0
175,11.662,12.11,12.11,11.49,183634.0
176,12.075,11.728,12.385,11.714,147924.0
177,11.594,11.628,11.869,11.487,115214.0
178,12.11,11.855,12.209,11.707,126844.0
179,11.714,11.38,11.896,11.174,110856.0
180,11.353,11.339,11.573,11.012,101676.0
181,11.356,11.339,12.247,11.191,294505.0
182,11.432,10.799,11.446,10.324,188241.0
183,10.802,9.719,10.802,9.719,128165.0
184,9.633,9.774,9.874,9.117,122620.0
185,9.774,10.211,10.369,9.636,130841.0
186,10.063,10.114,10.771,10.018,126972.0
187,10.046,10.235,10.734,9.33,157160.0
188,10.355,10.51,10.716,10.28,112780.0
189,10.51,10.4,10.51,9.805,107698.0
190,10.011,9.942,10.317,9.908,89413.0
191,9.977,9.578,10.108,9.564,76499.0
192,9.392,9.454,9.622,9.33,54113.0
193,9.564,9.953,10.059,9.557,105291.0
194,9.905,9.647,9.935,9.598,84944.0
195,9.935,9.647,9.966,9.502,73366.0
196,9.702,10.035,10.235,9.595,139018.0
197,10.042,10.637,10.699,10.008,204444.0
198,10.778,11.009,11.054,10.328,186674.0
199,10.734,10.868,11.112,10.703,118678.0
200,10.723,11.05,11.157,10.723,105299.0
201,10.94,10.613,10.94,10.599,125511.0
202,10.634,10.555,10.816,10.352,80575.0
203,10.661,10.286,10.93,10.252,109239.0
204,10.286,10.011,10.472,9.942,86813.0
205,10.125,10.396,10.417,10.108,85143.0
206,10.778,10.617,10.871,10.562,140772.0
