,open,close,high,low,volume
0,11.835,12.082,12.195,11.779,83771.0
1,12.11,12.252,12.407,12.11,116817.0
2,12.209,12.873,12.88,12.202,162946.0
3,12.894,12.887,13.035,12.668,117346.0
4,12.922,13.331,13.465,12.823,180448.0
5,13.289,13.282,13.423,13.134,110329.0
6,13.282,13.303,13.395,13.127,99492.0
7,13.331,13.148,13.331,13.028,111609.0
8,13.211,13.0,13.247,12.936,95383.0
9,12.957,13.084,13.113,12.873,80446.0
10,13.077,12.979,13.247,12.929,106511.0
11,12.936,13.049,13.056,12.873,60793.0
12,12.986,13.247,13.289,12.986,90616.0
13,13.233,12.626,13.282,12.597,104710.0
14,12.619,12.689,12.71,12.456,69815.0
15,12.626,12.71,12.717,12.597,43113.0
16,12.703,12.802,12.887,12.696,59481.0
17,12.802,12.52,12.908,12.456,95221.0
18,12.52,12.682,12.724,12.52,78627.0
19,12.668,12.936,12.943,12.597,79810.0
20,13.007,12.894,13.084,12.788,93883.0
21,12.837,13.211,13.296,12.816,123447.0
22,13.296,13.36,13.444,13.204,103692.0
23,13.395,13.31,13.458,13.233,80333.0
24,13.31,13.211,13.31,13.077,86905.0
25,13.211,13.261,13.367,13.063,92639.0
26,13.148,13.063,13.218,13.035,80186.0
27,13.035,13.091,13.155,12.887,71741.0
28,13.049,13.042,13.247,12.95,104061.0
29,13.042,13.296,13.303,12.971,85196.0
30,13.515,13.734,14.221,13.338,288135.0
31,13.55,13.875,14.002,13.36,182207.0
32,13.861,13.825,13.882,13.635,113848.0
33,13.825,13.458,13.952,13.374,120522.0
34,13.515,13.529,13.727,13.416,91678.0
35,13.48,13.409,13.684,13.331,97309.0
36,13.465,13.529,13.564,13.374,78819.0
37,13.515,13.473,13.529,13.324,54154.0
38,13.465,13.889,13.917,13.465,166304.0
39,13.889,13.889,13.967,13.755,162367.0
40,13.952,13.938,14.164,13.832,128899.0
41,14.044,13.741,14.044,13.564,135291.0
42,13.741,13.712,13.818,13.614,97612.0
43,13.755,13.734,13.931,13.642,84596.0
44,13.72,13.501,13.741,13.473,96323.0
45,13.487,13.614,13.642,13.395,79409.0
46,13.621,13.36,13.691,13.331,94820.0
47,13.395,13.557,13.564,13.381,64683.0
48,13.571,12.979,13.6,12.703,125537.0
49,12.95,13.084,13.084,12.816,72066.0
50,13.077,12.823,13.106,12.753,90765.0
51,12.809,12.88,12.936,12.746,40612.0
52,12.964,13.063,13.204,12.908,67275.0
53,13.063,13.0,13.162,12.936,44900.0
54,13.0,12.859,13.007,12.809,53513.0
55,12.83,12.887,12.915,12.767,38192.0
56,12.887,13.0,13.028,12.844,47182.0
57,13.148,13.084,13.211,13.0,121502.0
58,13.106,13.169,13.183,13.028,82278.0
59,13.183,13.395,13.409,13.099,125994.0
60,13.465,13.43,13.564,13.353,112332.0
61,13.416,13.331,13.529,13.141,110412.0
62,13.338,13.451,13.501,13.261,109703.0
63,13.444,13.557,13.564,13.402,139059.0
64,13.585,13.804,13.903,13.578,175116.0
65,13.861,14.171,14.185,13.762,197841.0
66,14.199,13.656,14.291,13.557,206616.0
67,13.614,13.945,14.03,13.55,160733.0
68,14.009,13.818,14.679,13.776,274142.0
69,13.832,14.404,14.496,13.825,186622.0
70,14.404,15.011,15.089,14.312,216370.0
71,15.046,14.75,15.117,14.609,128864.0
72,14.736,15.046,15.124,14.637,102523.0
73,15.011,14.693,15.117,14.616,119764.0
74,14.722,14.524,14.736,14.397,107793.0
75,14.524,14.517,14.693,14.425,67152.0
76,14.517,14.376,14.623,14.023,98306.0
77,14.362,14.312,14.482,14.009,127332.0
78,14.334,14.531,14.729,14.122,123975.0
79,14.559,15.032,15.089,14.51,173953.0
80,15.159,15.152,15.159,14.849,128048.0
81,15.124,15.569,15.646,15.011,147755.0
82,15.653,15.533,16.041,15.442,187602.0
83,15.456,15.667,16.041,15.385,154387.0
84,15.667,15.653,15.95,15.251,113591.0
85,15.639,16.239,16.26,15.442,157075.0
86,15.985,16.486,16.613,15.985,133451.0
87,16.373,16.183,16.5,16.048,80796.0
88,16.183,15.66,16.183,15.618,81723.0
89,15.604,15.646,15.794,15.526,81429.0
90,15.526,15.145,15.533,15.032,75438.0
91,15.152,15.3,15.357,15.096,41623.0
92,15.336,15.018,15.427,14.898,53822.0
93,14.962,15.145,15.152,14.679,72943.0
94,15.152,15.209,15.371,15.103,56184.0
95,14.468,14.192,14.948,14.115,103714.0
96,14.326,14.63,14.651,14.326,68531.0
97,14.665,15.011,15.018,14.538,73339.0
98,15.004,15.011,15.032,14.785,72631.0
99,15.032,14.82,15.06,14.736,78726.0
100,14.82,15.216,15.286,14.693,91487.0
101,15.237,15.187,15.477,15.032,95053.0
102,15.145,15.202,15.434,15.039,67534.0
103,15.166,14.778,15.173,14.729,70452.0
104,14.828,14.672,14.919,14.623,49136.0
105,14.581,14.559,14.644,14.432,39296.0
106,14.609,14.87,14.891,14.559,44157.0
107,14.926,14.651,14.983,14.538,40915.0
108,14.785,14.538,14.856,14.531,42497.0
109,14.531,14.094,14.588,14.058,58904.0
110,14.037,13.91,14.157,13.804,51626.0
111,13.924,14.185,14.221,13.91,42939.0
112,14.235,14.277,14.305,14.101,28401.0
113,14.298,14.503,14.566,14.185,41495.0
114,14.573,14.573,14.722,14.496,66631.0
115,14.616,14.623,14.63,14.439,77254.0
116,14.644,14.919,15.103,14.609,97352.0
117,14.912,14.651,14.912,14.538,83041.0
118,14.588,14.785,14.785,14.545,49872.0
119,14.743,14.785,14.87,14.708,61332.0
120,14.849,15.004,15.011,14.708,83529.0
121,14.905,14.736,15.004,14.679,86597.0
122,14.736,15.096,15.11,14.729,96256.0
123,15.103,15.06,15.223,14.983,86942.0
124,15.103,15.244,15.456,15.075,159749.0
125,15.103,15.237,15.272,14.828,88874.0
126,15.258,15.498,15.625,15.244,102262.0
127,15.442,15.272,15.505,15.173,83450.0
128,15.329,15.456,15.59,15.315,77421.0
129,15.583,15.484,15.59,15.343,64617.0
130,15.533,15.787,15.893,15.498,102395.0
131,15.865,15.95,16.119,15.738,127313.0
132,15.999,16.281,16.303,15.893,127460.0
133,16.232,16.197,16.444,16.063,121876.0
134,16.034,16.338,16.352,15.999,117689.0
135,16.239,16.881,17.072,16.126,219251.0
136,16.818,16.684,17.008,16.218,179195.0
137,16.585,16.888,17.178,16.479,177337.0
138,16.888,16.853,17.093,16.62,135423.0
139,16.874,17.121,17.149,16.655,117992.17
140,17.128,17.587,17.749,17.121,171255.0
141,17.566,17.185,17.566,17.079,139683.0
142,17.326,17.389,17.495,17.164,142111.0
143,17.446,17.813,17.926,17.354,156145.0
144,17.573,19.591,19.591,17.538,268177.0
145,19.986,20.297,20.84,19.986,322635.0
146,20.382,20.537,20.96,20.043,233561.0
147,20.403,20.163,20.876,19.337,206712.0
148,20.043,21.264,21.447,19.69,200465.0
149,21.454,21.236,21.687,20.706,159928.0
150,21.137,20.41,21.454,20.255,173284.0
151,20.332,19.372,20.89,19.253,160450.0
152,19.055,19.747,20.114,18.907,149499.0
153,19.867,20.332,20.608,19.669,165784.0
154,20.163,19.09,20.466,19.069,150544.0
155,19.118,19.986,20.008,18.434,139333.0
156,19.937,20.325,20.53,19.902,144336.0
157,20.29,20.558,20.89,20.241,168436.0
158,20.248,20.311,20.749,19.944,128679.0
159,20.502,20.84,21.518,20.502,170335.0
160,20.897,20.459,21.384,19.761,158096.0
161,20.509,21.73,22.09,20.241,236120.0
162,21.645,21.363,22.111,21.243,149803.0
163,21.483,21.624,21.807,21.031,145240.0
164,21.737,20.466,22.139,20.452,162295.0
165,20.572,20.092,21.384,19.831,113546.0
166,19.937,19.436,20.114,19.316,81464.0
167,19.619,19.888,19.972,19.401,88617.0
168,20.064,20.403,20.445,19.676,140219.0
169,20.473,20.353,20.509,19.994,111447.0
170,20.318,21.08,21.186,20.078,153679.0
171,20.975,20.989,21.652,20.819,121033.0
172,21.031,21.087,21.299,20.692,109932.0
173,20.946,21.37,21.645,20.735,130613.0
174,21.37,22.464,22.499,20.953,175746.0
175,22.471,23.141,23.96,22.231,173507.0
176,23.205,24.164,24.299,22.852,148630.0
177,24.694,24.002,24.694,23.501,131907.0
178,24.009,24.651,24.948,23.854,120116.0
179,24.891,24.701,24.948,24.277,148533.0
180,24.835,25.661,25.971,24.567,154372.0
181,25.696,23.148,25.703,23.092,198731.0
182,23.191,23.092,23.593,21.843,123621.0
183,23.289,24.235,24.313,23.099,111228.0
184,24.56,24.75,24.877,23.974,127768.0
185,24.771,24.92,25.392,24.242,131836.0
186,25.004,24.546,25.124,22.457,138758.0
187,24.715,24.602,24.969,23.642,161719.0
188,24.983,27.065,27.065,24.44,236728.0
189,27.234,26.246,27.241,26.021,173357.0
190,26.253,27.354,28.124,25.555,164878.0
191,27.446,28.759,29.33,27.037,169158.0
192,28.872,28.914,29.415,28.229,129792.0
193,28.582,27.206,28.858,27.15,159162.0
194,27.016,25.802,27.016,25.414,136191.0
195,25.83,27.298,27.333,25.548,134734.0
196,27.234,25.611,27.573,24.644,105462.0
197,24.835,24.418,25.378,23.395,138756.0
198,24.277,25.555,25.639,22.449,155820.0
199,25.639,25.703,26.021,24.856,130219.0
200,25.83,24.03,26.183,23.833,90053.0
201,23.43,21.631,23.43,21.631,108081.0
202,22.231,20.629,22.28,19.471,183760.0
203,20.325,22.231,22.33,18.568,157973.0
204,21.652,20.149,22.689,20.114,119762.0
205,20.226,18.737,20.946,18.25,135214.0
206,18.06,17.509,19.048,16.867,169003.0
207,19.26,17.721,19.26,15.759,311963.0
208,16.662,15.95,17.255,15.95,173640.0
209,14.355,14.355,15.18,14.355,423955.0
210,14.009,15.787,15.787,13.847,116757.0
211,16.423,17.368,17.368,16.423,117713.0
212,18.067,19.104,19.104,17.714,204261.0
213,18.441,18.61,20.17,18.3,203283.0
214,18.264,16.747,18.349,16.747,147181.0
215,16.747,17.375,17.82,15.83,108036.0
216,17.502,18.533,18.758,17.432,100448.0
217,18.49,18.462,19.055,17.961,118012.0
218,18.25,18.66,18.801,18.003,81065.0
219,18.73,18.646,18.998,18.137,91534.0
220,18.997,19.227,19.348,18.646,110815.0
221,19.219,18.868,19.829,18.76,127397.0
222,18.287,16.982,18.646,16.982,115610.0
223,16.501,16.724,17.111,15.77,149756.0
224,16.781,17.685,17.842,16.179,88336.0
225,17.434,17.24,18.215,17.075,84319.0
226,16.932,17.419,17.62,16.889,67542.0
227,17.47,18.416,18.423,17.276,148533.0
228,18.395,18.968,18.99,17.828,112014.0
229,18.782,18.201,19.069,18.0,74026.0
230,17.785,17.785,18.151,17.556,50194.0
231,17.842,18.466,18.488,17.842,60520.0
232,18.56,19.434,19.449,18.215,124849.0
233,20.797,21.378,21.378,20.589,270626.0
234,20.187,19.779,20.869,19.721,204579.0
235,19.793,20.46,20.668,19.786,124042.0
236,20.797,20.862,21.887,20.711,155257.0
237,20.797,21.335,21.349,20.08,101094.0
238,21.27,19.205,21.478,19.205,133101.0
239,18.502,19.341,19.65,17.434,111984.0
240,18.897,18.158,19.112,17.928,68494.0
241,17.907,17.211,18.201,17.068,78369.0
242,16.566,15.49,16.602,15.49,74490.0
243,13.963,13.941,14.701,13.941,117687.0
244,14.128,13.984,14.773,13.64,75809.0
245,14.343,14.83,14.845,14.049,70970.0
246,15.081,15.777,15.799,14.888,101990.0
247,15.634,15.189,15.741,15.089,67967.0
248,15.06,14.379,15.182,14.285,58383.0
249,14.013,14.902,14.981,13.755,99476.0
250,14.952,15.031,15.583,14.565,97855.0
251,14.888,15.612,15.641,14.637,72261.0
252,15.791,16.021,16.25,15.569,108920.0
253,15.569,15.626,16.021,15.519,60968.0
254,15.67,15.734,15.834,15.505,37977.0
255,16.329,16.207,17.305,15.791,235606.0
256,15.505,14.587,15.705,14.587,143029.0
257,14.572,15.921,16.042,14.35,121278.0
258,15.49,15.16,16.329,15.146,146342.0
259,15.254,15.383,15.533,14.995,71379.0
260,15.203,15.971,16.028,15.089,91805.0
261,15.849,16.136,16.344,15.806,96859.0
262,15.849,15.77,16.1,15.677,77979.0
263,15.849,16.028,16.114,15.813,50801.0
264,16.064,15.39,16.064,15.239,57481.0
265,15.49,15.591,15.626,15.031,37592.0
266,15.275,15.325,15.476,15.168,30782.0
267,15.347,15.383,15.576,15.347,37045.0
268,15.992,16.05,16.193,15.82,79302.0
269,16.042,16.157,16.25,15.921,50145.0
270,16.215,16.81,16.982,16.157,92780.0
271,16.638,16.86,16.874,16.501,54378.0
272,16.781,16.394,16.91,16.315,60875.0
273,16.358,16.853,16.867,16.344,65274.0
274,16.889,17.513,17.556,16.889,102474.0
275,17.391,17.211,17.434,17.039,69370.0
276,17.219,17.548,17.778,17.154,89322.0
277,17.498,16.272,17.498,16.243,95183.0
278,16.437,16.81,16.91,16.286,68400.0
279,16.824,17.764,17.778,16.709,122369.0
280,17.878,17.599,17.972,17.326,146755.0
281,17.606,17.527,17.606,16.788,83655.0
282,17.943,17.348,17.993,17.211,109638.0
283,17.391,17.448,17.563,17.154,66237.0
284,17.419,17.283,17.484,17.068,66875.0
285,16.982,16.939,17.348,16.889,58373.0
286,17.032,17.068,17.319,16.982,51683.0
287,17.125,17.885,17.921,17.111,109620.0
288,17.785,17.785,18.108,17.728,168293.0
289,17.799,18.136,18.201,17.792,100181.0
290,18.036,18.122,18.352,17.928,153157.0
291,18.072,18.065,18.309,17.936,98669.0
292,18.072,18.036,18.101,17.764,97935.0
293,18.072,18.172,18.287,17.835,106510.0
294,18.0,17.663,18.058,17.642,81005.0
295,17.383,17.706,17.721,17.24,52595.0
296,17.9,17.634,18.022,17.62,75140.0
