,open,close,high,low,volume
0,5.466,6.556,6.556,5.466,385.0
1,7.21,7.21,7.21,7.21,219.0
2,7.934,7.934,7.934,7.934,206.0
3,8.727,8.727,8.727,8.727,375.0
4,9.599,9.599,9.599,9.599,2463.0
5,10.56,10.56,10.56,10.56,2225.0
6,11.616,11.616,11.616,11.616,1588.0
7,12.776,12.776,12.776,12.776,6905.0
8,14.049,14.054,14.054,13.286,205515.0
9,14.371,14.475,15.357,14.198,278232.0
10,14.178,14.961,15.635,13.965,222755.0
11,14.54,14.371,14.916,14.272,147082.0
12,14.049,14.074,14.203,13.727,109789.0
13,14.094,15.481,15.481,13.975,164040.0
14,15.858,14.797,16.487,14.46,187312.0
15,15.015,14.029,15.06,13.777,134102.0
16,13.925,13.499,13.925,13.266,86850.0
17,13.682,13.965,13.995,13.504,83055.0
18,14.014,13.727,14.049,13.677,73721.0
19,13.653,13.861,13.965,13.405,63454.0
20,13.757,13.97,14.054,13.41,84013.0
21,13.876,13.831,14.094,13.712,60327.0
22,13.782,13.816,14.168,13.782,70192.0
23,13.687,13.831,13.846,13.459,49834.0
24,14.024,14.589,14.832,13.94,113905.0
25,14.371,14.629,15.12,14.277,108278.0
26,14.55,14.664,14.956,14.421,94284.0
27,14.718,16.13,16.13,14.693,126818.0
28,16.463,15.803,16.824,15.595,186760.0
29,15.214,15.139,15.298,14.664,103224.0
30,15.214,15.144,15.635,14.996,78971.0
31,15.07,14.46,15.61,13.881,104041.0
32,14.322,14.119,14.565,14.024,68973.0
33,13.881,14.208,14.223,13.816,45873.0
34,14.069,13.886,14.069,13.578,43128.0
35,13.871,14.128,14.158,13.816,34604.0
36,14.128,14.242,14.505,14.089,52142.0
37,14.322,13.97,14.361,13.677,50799.0
38,13.866,13.91,14.074,13.787,27014.0
39,13.925,14.624,14.753,13.905,62257.0
40,14.569,14.872,15.288,14.52,77727.0
41,14.872,15.015,15.169,14.768,58904.0
42,15.115,14.356,15.689,14.267,88889.0
43,13.975,13.762,14.069,13.682,56524.0
44,13.777,14.054,14.168,13.727,42924.0
45,14.099,14.604,15.02,14.029,88121.0
46,14.123,13.871,14.123,13.479,62528.0
47,13.801,13.762,14.163,13.628,39984.0
48,13.762,14.193,14.203,13.638,39875.0
49,14.148,13.871,14.178,13.816,39704.0
50,13.727,13.336,13.727,13.033,47516.0
51,13.321,13.34,13.563,13.281,29970.0
52,13.033,13.484,13.489,12.924,30553.0
53,13.529,13.876,14.039,13.479,41997.0
54,13.836,13.643,13.836,13.494,27223.0
55,13.816,13.697,13.935,13.628,25569.0
56,13.712,13.861,13.871,13.281,30718.0
57,13.975,14.579,15.12,13.945,99987.0
58,14.297,14.431,14.619,13.876,54349.0
59,14.371,15.129,15.377,14.371,86074.0
60,15.06,15.125,15.655,14.941,86382.0
61,15.139,15.878,16.279,15.115,98094.0
62,15.749,16.21,16.785,15.417,120982.0
63,16.111,16.487,16.725,15.774,92044.0
64,16.537,17.141,17.444,16.294,114552.0
65,17.122,16.259,17.122,16.235,86429.0
66,15.774,14.654,15.858,14.639,84730.0
67,14.683,15.234,15.511,14.654,61355.0
68,15.015,16.046,16.517,14.877,75820.0
69,15.987,15.868,16.438,15.655,53318.0
70,16.046,16.399,16.419,15.758,61073.0
71,16.429,16.986,17.493,15.907,95773.0
72,16.951,16.563,17.523,16.534,87874.0
73,16.404,17.264,17.394,16.255,83195.0
74,17.175,17.349,17.781,16.837,80190.0
75,17.19,16.727,17.448,16.206,71507.0
76,16.693,17.751,17.921,16.578,80148.0
77,17.563,17.717,18.239,17.349,76840.0
78,17.737,18.597,18.83,17.428,92341.0
79,18.144,17.533,18.264,17.478,77817.0
80,17.747,17.702,18.094,17.478,44462.0
81,17.553,18.418,18.517,17.553,57409.0
82,18.393,18.925,19.138,18.393,74266.0
83,18.93,19.069,19.427,18.472,66076.0
84,19.114,19.109,19.278,18.641,49977.0
85,19.163,19.432,19.859,18.974,61244.0
86,19.278,18.84,19.824,18.626,65980.0
