,date,open,close,high,low,volume,code
0,2015-01-12,2.577,2.546,2.577,2.487,38682.0,002027
1,2015-01-13,2.539,2.673,2.769,2.529,88823.0,002027
2,2015-01-14,2.649,2.625,2.652,2.597,44605.0,002027
3,2015-01-15,2.622,2.625,2.663,2.601,28460.0,002027
4,2015-01-16,2.628,2.694,2.718,2.618,54786.0,002027
5,2015-01-19,2.632,2.649,2.763,2.556,80918.0,002027
6,2015-01-20,2.666,2.794,2.804,2.642,108686.0,002027
7,2015-01-21,2.787,2.831,2.831,2.756,100808.0,002027
8,2015-01-22,2.821,2.828,2.845,2.783,70202.0,002027
9,2015-01-23,2.828,2.783,2.828,2.766,58890.0,002027
10,2015-01-26,2.763,2.811,2.814,2.763,44409.0,002027
11,2015-01-27,2.811,2.835,2.838,2.773,66395.0,002027
12,2015-01-28,2.831,2.804,2.849,2.797,50077.0,002027
13,2015-01-29,2.759,2.855,2.88,2.759,72053.0,002027
14,2015-01-30,2.855,2.783,2.873,2.783,44506.0,002027
15,2015-02-02,2.749,2.776,2.8,2.718,32887.0,002027
16,2015-02-03,2.776,2.89,2.911,2.776,71538.0,002027
17,2015-02-04,2.907,2.835,2.907,2.824,46675.0,002027
18,2015-02-05,2.838,2.873,2.955,2.831,98346.0,002027
19,2015-02-06,2.873,2.955,3.021,2.855,160890.0,002027
20,2015-02-09,2.955,2.838,2.976,2.756,102814.0,002027
21,2015-02-10,2.766,2.804,2.824,2.728,59476.0,002027
22,2015-02-11,2.804,2.886,2.9,2.79,62158.0,002027
23,2015-02-12,2.876,2.911,2.938,2.845,60351.0,002027
24,2015-02-13,2.9,2.914,2.948,2.9,80019.0,002027
25,2015-02-16,2.921,3.01,3.027,2.897,103493.0,002027
26,2015-02-17,2.993,3.024,3.034,2.959,81006.0,002027
27,2015-02-25,3.031,3.041,3.089,3.0,81068.0,002027
28,2015-02-26,3.021,3.083,3.089,3.0,84380.0,002027
29,2015-02-27,3.062,3.165,3.189,3.058,128429.0,002027
30,2015-03-02,3.155,3.23,3.261,3.134,135173.0,002027
31,2015-03-03,3.217,3.251,3.389,3.172,176620.0,002027
32,2015-03-04,3.206,3.475,3.475,3.206,196545.0,002027
33,2015-03-05,3.475,3.42,3.519,3.347,154153.0,002027
34,2015-03-06,3.42,3.275,3.42,3.199,168026.0,002027
35,2015-03-09,3.234,3.285,3.334,3.182,98948.0,002027
36,2015-03-10,3.279,3.616,3.616,3.258,162294.0,002027
37,2015-03-11,3.784,3.977,3.977,3.716,329332.0,002027
38,2015-03-12,4.094,4.029,4.376,3.956,575576.0,002027
39,2015-03-13,3.974,4.273,4.335,3.915,440500.0,002027
40,2015-03-16,4.19,4.545,4.593,4.115,470652.0,002027
41,2015-03-17,4.472,4.428,4.655,4.345,403205.0,002027
42,2015-03-18,4.379,4.383,4.493,4.256,295137.0,002027
43,2015-03-19,4.318,4.311,4.318,4.249,187237.0,002027
44,2015-03-20,4.297,4.321,4.4,4.273,179613.0,002027
45,2015-03-23,4.328,4.469,4.472,4.273,288951.0,002027
46,2015-03-24,4.472,4.321,4.524,4.094,251795.0,002027
47,2015-03-25,4.366,4.379,4.455,4.197,228297.0,002027
48,2015-03-26,4.318,4.146,4.321,4.128,182696.0,002027
49,2015-03-27,4.135,4.204,4.214,4.128,81236.67,002027
50,2015-03-30,4.204,4.183,4.225,4.094,122960.0,002027
51,2015-03-31,4.187,4.214,4.249,4.139,116298.0,002027
52,2015-04-01,4.225,4.3,4.318,4.201,138537.0,002027
53,2015-04-02,4.304,4.435,4.441,4.293,202803.0,002027
54,2015-04-03,4.41,4.39,4.417,4.335,152552.0,002027
