,date,open,close,high,low,volume,code
0,2015-05-28,3.335,3.17,3.352,3.162,16542930.0,601288
1,2015-05-29,3.162,3.145,3.196,3.093,11631271.0,601288
2,2015-06-01,3.145,3.257,3.265,3.119,13328463.0,601288
3,2015-06-02,3.24,3.248,3.274,3.196,12042724.0,601288
4,2015-06-03,3.265,3.231,3.274,3.188,9834876.0,601288
5,2015-06-04,3.24,3.326,3.361,3.205,19913672.0,601288
6,2015-06-05,3.369,3.326,3.395,3.274,15718947.0,601288
7,2015-06-08,3.335,3.559,3.585,3.309,36023743.0,601288
8,2015-06-09,3.559,3.49,3.602,3.438,24860295.0,601288
9,2015-06-10,3.456,3.447,3.464,3.421,14376929.0,601288
10,2015-06-11,3.438,3.412,3.456,3.386,11852490.0,601288
11,2015-06-12,3.412,3.43,3.43,3.378,12345316.0,601288
12,2015-06-15,3.421,3.343,3.43,3.335,12395746.0,601288
13,2015-06-16,3.317,3.3,3.378,3.265,11932472.0,601288
14,2015-06-17,3.343,3.335,3.361,3.283,11594869.0,601288
15,2015-06-18,3.317,3.231,3.317,3.214,9983861.0,601288
16,2015-06-19,3.196,3.075,3.231,3.058,10177211.0,601288
17,2015-06-23,3.101,3.196,3.196,3.041,10041876.0,601288
18,2015-06-24,3.205,3.24,3.24,3.17,9639952.0,601288
19,2015-06-25,3.3,3.188,3.326,3.162,11082280.0,601288
20,2015-06-26,3.145,3.05,3.196,2.954,14346964.0,601288
21,2015-06-29,3.11,3.058,3.136,2.894,16197002.0,601288
22,2015-06-30,3.058,3.205,3.214,2.998,16761552.0,601288
23,2015-07-01,3.162,3.101,3.188,3.084,11320600.0,601288
24,2015-07-02,3.119,3.136,3.17,2.98,14161723.0,601288
25,2015-07-03,3.093,3.032,3.145,2.98,14075134.0,601288
26,2015-07-06,3.283,3.335,3.335,3.153,43720880.0,601288
27,2015-07-07,3.283,3.559,3.62,3.257,37410993.0,601288
28,2015-07-08,3.412,3.395,3.559,3.205,39753651.0,601288
29,2015-07-09,3.395,3.568,3.646,3.274,30284787.0,601288
30,2015-07-10,3.496,3.559,3.758,3.441,34273560.0,601288
31,2015-07-13,3.469,3.414,3.478,3.387,21408176.0,601288
32,2015-07-14,3.36,3.351,3.405,3.27,15191145.0,601288
33,2015-07-15,3.324,3.432,3.441,3.306,15519691.0,601288
34,2015-07-16,3.432,3.396,3.505,3.36,12166289.0,601288
35,2015-07-17,3.405,3.396,3.414,3.351,8132723.0,601288
36,2015-07-20,3.387,3.369,3.396,3.351,7318529.0,601288
37,2015-07-21,3.351,3.342,3.369,3.306,7298551.0,601288
38,2015-07-22,3.324,3.315,3.342,3.306,5475865.0,601288
39,2015-07-23,3.315,3.342,3.351,3.306,6343240.0,601288
40,2015-07-24,3.333,3.297,3.342,3.297,6416679.0,601288
41,2015-07-27,3.27,3.08,3.279,3.071,10372234.0,601288
42,2015-07-28,3.053,3.116,3.198,3.035,8613455.0,601288
43,2015-07-29,3.107,3.125,3.134,3.08,5218662.0,601288
44,2015-07-30,3.116,3.08,3.125,3.071,4251320.0,601288
45,2015-07-31,3.062,3.107,3.116,3.044,5434694.0,601288
46,2015-08-03,3.089,3.17,3.189,3.08,8788136.0,601288
47,2015-08-04,3.161,3.18,3.18,3.134,3326680.0,601288
48,2015-08-05,3.161,3.116,3.17,3.116,2810820.0,601288
49,2015-08-06,3.098,3.098,3.134,3.089,2208076.0,601288
50,2015-08-07,3.107,3.116,3.134,3.098,2481477.0,601288
51,2015-08-10,3.098,3.17,3.18,3.089,5563078.0,601288
52,2015-08-11,3.152,3.143,3.161,3.116,4297869.0,601288
