,date,open,close,high,low,volume,code
0,2015-01-16,8.374,8.404,8.404,8.257,9711.0,000810
1,2015-01-19,8.281,8.252,8.6,8.075,13235.0,000810
2,2015-01-20,8.262,8.531,8.541,8.262,14382.0,000810
3,2015-01-21,8.6,8.727,8.747,8.497,19796.0,000810
4,2015-01-22,8.678,8.801,8.894,8.575,16480.0,000810
5,2015-01-23,8.801,9.683,9.683,8.708,52319.0,000810
6,2015-01-26,9.702,10.653,10.653,9.683,54548.0,000810
7,2015-01-27,11.55,10.82,11.55,10.344,77735.0,000810
8,2015-01-28,10.731,10.447,10.736,10.29,36706.0,000810
9,2015-01-29,10.383,10.359,10.535,10.168,22304.0,000810
10,2015-01-30,10.432,10.06,10.462,10.055,24086.0,000810
11,2015-02-02,9.938,9.967,10.183,9.702,18863.0,000810
12,2015-02-03,9.952,10.143,10.236,9.844,19402.0,000810
13,2015-02-04,10.173,9.918,10.261,9.8,21904.0,000810
14,2015-02-05,10.031,10.374,10.526,9.83,31590.0,000810
15,2015-02-06,10.217,10.379,10.677,10.045,27845.0,000810
16,2015-02-09,10.379,10.246,10.506,9.942,17023.0,000810
17,2015-02-10,10.06,10.026,10.285,9.923,13921.0,000810
18,2015-02-11,10.094,10.232,10.413,9.947,14074.0,000810
19,2015-02-12,10.222,10.437,10.775,10.138,31947.0,000810
20,2015-02-13,10.545,11.006,11.025,10.339,37843.0,000810
21,2015-02-16,11.006,11.261,11.515,10.785,31602.0,000810
22,2015-02-17,11.251,11.251,11.368,10.78,21803.0,000810
23,2015-02-25,11.241,11.104,11.55,11.05,18974.0,000810
24,2015-02-26,11.074,11.05,11.359,10.834,11023.0,000810
25,2015-02-27,11.084,11.172,11.256,10.981,11764.0,000810
26,2015-03-02,11.246,11.692,11.922,11.089,23118.0,000810
27,2015-03-03,11.574,12.486,12.789,11.525,36317.0,000810
28,2015-03-04,12.657,13.735,13.735,12.657,53778.0,000810
29,2015-03-05,13.965,13.809,14.357,13.358,44296.0,000810
30,2015-03-06,13.377,14.573,14.696,13.377,39494.0,000810
31,2015-03-09,14.406,14.544,15.582,14.264,43979.0,000810
32,2015-03-10,14.764,15.249,15.249,14.529,33480.0,000810
33,2015-03-11,15.102,16.533,16.773,15.092,40973.0,000810
34,2015-03-12,16.612,15.132,16.719,14.882,45194.0,000810
35,2015-03-13,15.141,15.587,15.827,14.651,32900.0,000810
36,2015-03-16,15.587,16.024,16.166,15.337,42085.0,000810
37,2015-03-17,16.024,16.719,17.097,15.435,38507.0,000810
38,2015-03-18,16.425,17.391,18.126,16.416,73578.0,000810
39,2015-03-19,18.023,17.69,18.023,17.018,60747.0,000810
40,2015-03-20,18.278,17.807,19.062,17.641,69958.0,000810
41,2015-03-23,17.935,17.641,17.964,17.2,51172.0,000810
42,2015-03-24,17.626,16.989,17.626,16.004,66378.0,000810
43,2015-03-25,16.955,16.803,16.979,16.528,46130.0,000810
44,2015-03-26,16.803,16.215,16.803,16.112,52104.0,000810
45,2015-03-27,16.234,16.656,16.739,15.842,61460.55,000810
46,2015-03-30,16.661,16.489,17.077,16.298,72792.0,000810
47,2015-03-31,16.396,16.376,16.499,15.911,45887.0,000810
48,2015-04-01,16.357,17.126,17.224,16.224,84379.0,000810
49,2015-04-02,17.121,16.763,17.396,16.685,63355.0,000810
50,2015-04-03,16.783,17.131,17.283,16.759,48894.0,000810
51,2015-04-07,17.146,17.508,17.592,16.955,73645.0,000810
52,2015-04-08,17.665,16.979,17.665,16.465,54201.0,000810
53,2015-04-09,17.151,16.278,17.151,15.783,41981.0,000810
54,2015-04-10,16.269,16.94,16.94,16.082,44135.0,000810
55,2015-04-13,16.969,17.391,17.592,16.93,68311.0,000810
56,2015-04-14,17.4,17.567,17.714,17.224,48592.0,000810
57,2015-04-15,17.582,17.445,18.082,16.7,52903.0,000810
58,2015-04-16,17.151,17.19,17.19,16.171,32876.0,000810
59,2015-04-17,17.298,18.714,18.91,16.891,126740.0,000810
60,2015-04-20,18.371,18.625,19.601,17.89,80587.0,000810
61,2015-04-27,19.207,18.832,19.926,18.025,188171.0,000810
62,2015-04-28,18.832,20.714,20.714,18.419,242360.0,000810
