,open,close,high,low,volume
0,6.771,6.594,6.878,6.578,150091.0
1,6.479,6.401,6.553,6.249,129402.0
2,6.446,6.072,6.446,6.023,103998.0
3,6.126,5.809,6.216,5.698,96613.0
4,5.83,5.76,5.875,5.599,77760.0
5,5.825,5.941,5.949,5.673,95539.0
6,6.253,6.22,6.339,6.117,138939.0
7,6.22,6.693,6.824,6.13,218965.0
8,6.541,6.598,6.845,6.454,157524.0
9,6.578,6.977,6.985,6.496,177684.0
10,6.985,6.968,7.153,6.824,187159.0
11,6.903,6.972,7.256,6.816,154377.0
12,6.977,6.968,7.067,6.66,154072.0
13,6.94,7.17,7.318,6.771,192709.0
14,7.182,7.392,7.495,7.112,153669.0
15,7.437,7.281,7.482,7.174,172499.0
16,7.236,7.749,7.803,7.009,274479.0
17,7.729,8.222,8.391,7.671,362567.0
18,8.017,8.091,8.222,7.832,222061.0
19,8.091,7.281,8.14,7.281,223545.0
20,7.194,7.038,7.355,6.763,141158.0
21,7.071,7.552,7.601,7.071,132715.0
22,7.601,8.058,8.124,7.495,168071.0
23,8.144,7.881,8.387,7.729,165812.0
24,7.881,7.766,7.893,7.116,128367.0
25,7.934,8.082,8.161,7.815,204741.0
26,8.091,7.877,8.136,7.77,135391.0
27,7.869,8.185,8.444,7.774,142905.0
28,8.017,8.292,8.494,7.852,225419.0
29,8.378,9.024,9.044,8.222,235071.0
30,8.921,9.435,9.661,8.831,212268.0
31,9.439,9.217,9.636,9.172,169382.0
32,9.225,8.892,9.612,8.551,186791.0
33,8.909,9.427,9.517,8.592,167627.0
34,9.505,9.098,9.928,8.962,156479.0
35,8.701,8.187,8.891,8.187,126268.0
36,8.27,7.935,8.274,7.368,117549.0
37,7.927,8.001,8.146,7.711,123500.0
38,8.059,7.281,8.138,7.223,125070.0
39,6.987,6.552,6.995,6.552,141265.0
40,6.722,5.898,6.726,5.898,176330.0
41,5.878,6.184,6.412,5.311,231579.0
42,6.105,5.927,6.73,5.799,178622.0
43,6.002,5.393,6.006,5.336,152065.0
44,5.058,5.104,5.712,4.876,124743.0
45,5.613,5.534,5.613,4.636,284006.0
46,5.071,4.98,5.522,4.98,146350.0
47,5.476,5.476,5.476,5.476,6783.0
48,6.023,6.023,6.023,6.023,4723.0
49,6.627,5.634,6.627,5.468,283836.0
50,5.634,6.064,6.168,5.34,156802.0
51,6.085,6.499,6.615,6.085,87518.0
52,6.54,6.511,6.83,6.461,152189.0
53,6.511,6.693,6.826,6.478,90713.0
54,6.706,6.635,6.817,6.437,87579.0
55,6.726,7.082,7.099,6.544,156186.0
56,7.016,7.028,7.418,6.954,133545.0
57,6.788,6.325,6.987,6.325,99052.0
58,6.188,6.437,6.602,5.903,177498.0
59,6.573,6.855,6.863,6.362,72217.0
60,6.788,6.478,6.913,6.449,56035.0
61,6.416,6.565,6.615,6.358,63987.0
62,6.581,6.495,6.648,6.076,63290.0
63,6.457,6.971,6.979,6.271,85496.0
64,6.966,7.033,7.111,6.793,103659.0
65,6.892,7.223,7.248,6.834,74856.0
66,7.298,7.335,7.48,7.008,100394.0
67,7.335,7.533,7.691,7.161,117010.0
68,7.492,7.269,7.505,7.19,114604.0
69,7.256,7.289,7.509,7.124,67915.0
70,7.389,7.438,7.517,7.182,79760.0
71,7.451,7.612,7.649,7.331,122154.0
72,7.567,7.447,7.591,7.285,76543.0
73,8.192,8.192,8.192,8.01,630686.0
74,7.413,8.606,8.97,7.372,704963.0
75,8.237,7.745,8.27,7.745,350658.0
76,7.244,6.971,7.401,6.971,268203.0
77,6.275,6.275,6.457,6.275,95009.0
78,5.646,5.646,5.911,5.646,217423.0
79,5.692,5.083,5.783,5.083,245159.0
80,5.195,5.211,5.377,4.677,232227.0
81,5.422,5.733,5.733,5.257,224245.0
82,5.758,5.464,5.919,5.451,136100.0
83,5.377,4.988,5.377,4.971,88091.0
84,4.752,5.191,5.232,4.698,106323.0
85,5.174,5.133,5.456,5.091,46697.0
86,5.141,5.373,5.385,5.091,52095.0
87,5.509,5.816,5.853,5.464,104759.0
88,5.712,5.7,5.973,5.634,56291.0
89,5.675,5.634,5.774,5.509,32299.0
90,5.642,5.187,5.741,5.071,51388.0
91,5.133,4.802,5.153,4.793,39493.0
92,4.843,5.282,5.282,4.843,44762.0
93,5.24,5.232,5.629,5.174,67842.0
94,5.298,5.406,5.456,5.249,27103.0
95,5.377,5.625,5.629,5.29,33089.0
96,5.625,5.708,5.878,5.625,54276.0
97,5.629,5.592,5.778,5.543,36101.0
98,5.683,5.6,5.692,5.547,23097.0
99,5.551,5.257,5.592,5.178,36003.0
100,5.327,5.286,5.356,5.162,29186.0
101,5.211,5.369,5.402,5.149,33001.0
102,5.352,5.567,5.605,5.352,39076.0
103,5.795,5.745,5.874,5.7,46551.0
104,5.745,5.692,5.749,5.547,54161.0
105,5.696,5.973,5.99,5.696,85040.0
106,5.923,5.944,6.159,5.857,69505.0
107,5.961,5.762,5.985,5.737,51123.0
108,5.762,5.927,5.948,5.696,42974.0
109,5.956,5.998,6.064,5.841,78399.0
110,6.047,6.089,6.18,5.94,62829.0
111,6.081,6.221,6.275,5.919,58004.0
112,6.221,5.605,6.341,5.6,78078.0
113,5.609,5.754,5.845,5.464,52010.0
114,5.824,6.01,6.134,5.683,60995.0
115,6.056,6.308,6.445,6.01,98081.0
