,open,close,high,low,volume
0,28.174,27.831,30.111,27.293,1014535.0
1,28.369,29.279,29.524,27.978,704617.0
2,29.671,28.771,29.984,28.233,676385.0
3,28.487,29.23,29.348,27.372,655843.0
4,29.416,30.61,31.275,29.358,755465.0
5,30.797,30.462,31.073,29.606,640887.0
6,30.6,29.291,32.264,28.838,821873.0
7,29.291,30.393,30.915,27.705,707880.0
8,31.299,33.436,33.436,30.521,823082.0
9,34.558,35.927,36.114,33.879,949303.0
10,36.409,35.011,37.0,34.361,770721.0
11,35.69,35.454,36.143,31.998,658532.0
12,38.998,38.998,38.998,37.512,745434.0
13,37.413,36.232,38.742,36.015,861112.0
14,35.611,35.296,36.389,32.786,751537.0
15,35.07,33.918,37.295,33.78,555248.0
16,33.416,31.033,33.416,31.023,509065.0
17,31.171,32.589,32.628,29.645,586724.0
18,32.983,33.18,33.78,32.392,554984.0
19,33.967,31.9,34.538,31.516,551636.0
20,30.531,28.71,31.26,28.71,570940.0
21,29.94,25.835,29.97,25.835,648676.0
22,26.032,28.277,28.316,23.255,840270.0
23,28.06,27.272,30.019,26.78,765403.0
24,27.43,26.17,28.513,25.057,728186.0
25,25.106,25.254,27.961,23.629,681894.0
26,27.784,24.417,27.784,22.852,839260.0
27,22.852,21.975,23.816,21.975,483875.0
28,19.78,19.78,20.666,19.78,1110367.0
29,19.78,21.759,21.759,19.78,685046.0
30,23.137,23.935,23.935,22.645,255650.0
31,25.894,26.327,26.327,25.136,732349.0
32,26.878,27.518,28.739,25.992,990228.0
33,26.583,24.772,27.026,24.772,635892.0
34,23.344,25.884,26.741,22.655,575760.0
35,26.327,27.794,28.355,25.904,577933.0
36,27.568,27.617,28.867,26.878,639118.0
37,27.469,28.464,28.464,26.573,535000.0
38,28.729,29.448,29.842,28.021,714115.0
39,29.31,29.616,29.891,28.818,564204.0
40,29.625,28.07,29.704,27.41,562472.0
41,27.174,25.264,28.513,25.264,545742.0
42,24.319,24.9,25.825,22.743,587845.0
43,25.323,26.652,26.997,23.866,426232.0
44,26.485,25.451,27.253,25.411,351146.0
45,25.106,25.254,26.327,24.653,313568.0
46,24.84,23.108,24.998,22.733,360933.0
47,23.492,25.421,25.421,23.344,392819.0
48,25.648,25.756,26.878,25.471,451148.0
49,24.909,25.973,26.406,24.644,283448.0
50,26.563,26.987,27.075,26.002,382397.0
51,27.568,28.089,28.454,26.997,484543.0
52,27.961,27.371,28.06,27.125,378921.0
53,26.967,26.642,27.735,26.642,275959.0
54,26.701,27.272,27.282,26.012,304547.0
55,27.331,27.262,27.961,26.987,342444.0
56,26.957,27.804,27.961,26.239,351104.0
57,27.578,25.027,28.365,25.027,527242.0
58,24.151,26.563,26.75,23.61,472281.0
59,26.051,26.002,27.134,25.736,349381.0
60,25.49,23.905,26.288,23.826,419041.0
