,date,open,close,high,low,volume,code
0,2015-05-28,23.211,21.932,23.666,21.864,566982.0,000895
1,2015-05-29,21.958,21.512,22.198,20.851,421364.0,000895
2,2015-06-01,21.512,22.379,22.464,21.512,423389.0,000895
3,2015-06-02,22.387,22.482,22.482,21.975,430414.0,000895
4,2015-06-03,22.542,22.482,22.816,22.181,371127.0,000895
5,2015-06-04,22.499,22.053,22.567,20.894,489285.0,000895
6,2015-06-05,22.216,22.216,22.49,21.881,505145.0,000895
7,2015-06-08,22.31,22.954,22.979,22.104,634741.0,000895
8,2015-06-09,22.979,22.619,23.125,22.439,493301.0,000895
9,2015-06-10,22.653,22.61,22.936,22.387,506918.0,000895
10,2015-06-11,22.619,22.293,22.696,22.078,495616.0,000895
11,2015-06-12,22.439,23.014,23.065,22.31,769808.0,000895
12,2015-06-15,23.039,22.868,23.597,22.782,775628.0,000895
13,2015-06-16,22.705,21.615,22.73,21.263,644011.0,000895
14,2015-06-17,21.692,21.675,21.778,20.886,424192.0,000895
15,2015-06-18,21.521,20.774,21.529,20.731,368188.0,000895
16,2015-06-19,20.577,19.307,20.585,19.221,419269.0,000895
17,2015-06-23,19.393,20.088,20.113,18.698,410133.0,000895
18,2015-06-24,20.173,20.139,20.276,19.607,427563.0,000895
19,2015-06-25,20.165,19.178,20.199,19.067,375482.0,000895
20,2015-06-26,18.878,17.265,19.127,17.265,578670.0,000895
21,2015-06-29,17.736,17.144,17.882,16.046,617223.0,000895
22,2015-06-30,17.247,18.303,18.38,16.896,519835.0,000895
23,2015-07-01,18.105,17.393,18.663,17.273,431109.0,000895
24,2015-07-02,17.462,16.99,17.814,16.741,422958.0,000895
25,2015-07-03,16.999,16.467,17.419,15.789,452246.0,000895
26,2015-07-06,18.097,16.801,18.097,15.874,502987.0,000895
27,2015-07-07,16.372,17.23,17.23,15.634,663954.0,000895
28,2015-07-08,15.969,15.72,16.106,15.505,897306.0,000895
29,2015-07-09,15.72,17.29,17.29,15.72,451356.0,000895
30,2015-07-10,17.462,19.024,19.024,15.703,1102046.0,000895
31,2015-07-13,18.449,19.384,19.985,18.234,1057635.0,000895
32,2015-07-14,18.878,18.26,19.024,18.028,670979.0,000895
33,2015-07-15,18.011,17.076,18.011,16.99,450031.0,000895
34,2015-07-16,17.076,17.41,17.762,16.775,299041.0,000895
35,2015-07-17,17.445,18.011,18.277,17.41,370989.0,000895
36,2015-07-20,18.02,17.719,18.26,17.462,392449.0,000895
37,2015-07-21,17.685,18.921,19.041,17.445,650462.0,000895
38,2015-07-22,18.921,18.62,19.178,18.097,436715.0,000895
39,2015-07-23,18.62,18.758,18.852,18.329,371299.0,000895
40,2015-07-24,18.749,18.191,18.843,18.08,405513.0,000895
41,2015-07-27,17.934,16.492,18.406,16.475,384810.0,000895
42,2015-07-28,16.158,17.033,17.162,16.029,492849.0,000895
43,2015-07-29,17.016,17.47,17.479,16.853,243719.0,000895
44,2015-07-30,17.47,16.329,17.47,16.286,403156.0,000895
45,2015-07-31,16.132,16.707,16.784,16.029,264120.0,000895
46,2015-08-03,16.458,17.222,17.23,16.372,251866.0,000895
47,2015-08-04,17.187,17.565,17.591,16.87,285034.0,000895
48,2015-08-05,17.505,17.11,17.591,17.093,181461.0,000895
49,2015-08-06,16.827,17.102,17.333,16.818,102490.0,000895
50,2015-08-07,17.213,17.282,17.436,17.136,151427.0,000895
51,2015-08-10,17.359,17.882,17.985,17.299,284388.0,000895
52,2015-08-11,17.762,17.822,18.054,17.642,263782.0,000895
53,2015-08-12,17.676,17.47,17.951,17.453,173340.0,000895
54,2015-08-13,17.29,17.393,17.462,16.904,243233.0,000895
55,2015-08-14,17.436,17.522,17.659,17.325,234993.0,000895
56,2015-08-17,17.445,17.831,17.934,17.17,239851.0,000895
57,2015-08-18,17.917,16.887,17.994,16.509,285102.0,000895
58,2015-08-19,16.612,17.016,17.084,16.158,182622.0,000895
59,2015-08-20,16.827,16.724,17.05,16.578,121013.0,000895
60,2015-08-21,16.475,16.304,16.63,16.098,167637.0,000895
61,2015-08-24,15.866,14.673,15.874,14.673,292667.0,000895
62,2015-08-25,13.729,13.214,14.339,13.206,469753.0,000895
63,2015-08-26,13.678,13.643,14.261,13.283,260191.0,000895
64,2015-08-27,13.909,14.544,14.544,13.901,210738.0,000895
65,2015-08-28,14.596,15.016,15.239,14.596,216038.0,000895
66,2015-08-31,14.973,15.437,15.437,14.502,190441.0,000895
67,2015-09-01,15.231,15.806,15.814,14.81,298943.0,000895
68,2015-09-02,15.317,16.355,16.509,15.274,448011.0,000895
69,2015-09-07,16.132,15.059,16.467,15.025,318368.0,000895
70,2015-09-08,15.102,15.411,15.454,14.931,94654.0,000895
71,2015-09-09,15.445,15.6,15.746,15.274,102960.0,000895
72,2015-09-10,15.497,15.514,15.806,15.274,78191.0,000895
73,2015-09-11,15.445,15.3,15.617,15.102,65684.0,000895
74,2015-09-14,15.342,14.742,15.48,14.407,102142.0,000895
75,2015-09-15,14.759,14.622,14.802,14.519,84032.0,000895
76,2015-09-16,14.63,15.523,15.771,14.51,115577.0,000895
77,2015-09-17,15.368,15.059,15.771,14.939,139201.0,000895
78,2015-09-18,15.257,14.888,15.437,14.57,171821.0,000895
79,2015-09-21,14.768,15.214,15.248,14.682,89361.0,000895
80,2015-09-22,15.282,15.291,15.445,15.188,96829.0,000895
81,2015-09-23,15.102,14.948,15.197,14.888,70501.0,000895
82,2015-09-24,15.008,15.48,15.771,14.973,138200.0,000895
83,2015-09-25,15.36,15.437,15.531,15.102,86063.0,000895
84,2015-09-28,15.231,15.368,15.437,15.154,69715.0,000895
85,2015-09-29,15.188,15.068,15.282,14.931,65909.0,000895
86,2015-09-30,15.085,15.102,15.437,15.068,54707.0,000895
87,2015-10-08,15.48,15.531,15.66,15.454,126021.0,000895
88,2015-10-09,15.488,15.617,15.66,15.488,65887.0,000895
89,2015-10-12,15.66,16.175,16.201,15.608,151009.0,000895
90,2015-10-13,16.037,16.089,16.175,15.96,105003.0,000895
91,2015-10-14,16.046,15.78,16.149,15.78,73463.0,000895
92,2015-10-15,15.78,16.02,16.037,15.583,78641.0,000895
93,2015-10-16,16.046,15.986,16.123,15.832,111724.0,000895
94,2015-10-19,16.046,16.037,16.115,15.849,102473.0,000895
95,2015-10-20,16.012,16.115,16.123,15.883,78166.0,000895
96,2015-10-21,16.123,15.883,16.595,15.797,239034.0,000895
97,2015-10-22,15.874,16.175,16.201,15.694,99424.0,000895
98,2015-10-23,16.209,16.612,16.724,16.098,177803.0,000895
99,2015-10-26,16.304,16.861,16.964,16.201,249457.0,000895
100,2015-10-27,16.484,16.527,16.69,16.046,200710.0,000895
101,2015-10-28,16.261,15.926,16.261,15.874,163656.0,000895
102,2015-10-29,16.123,16.14,16.321,15.96,106134.0,000895
103,2015-10-30,16.046,16.192,16.441,16.037,76015.0,000895
104,2015-11-02,16.003,16.381,16.63,16.003,129770.0,000895
105,2015-11-03,16.381,16.458,16.621,16.346,87936.0,000895
106,2015-11-04,16.475,16.973,16.99,16.475,147992.0,000895
107,2015-11-05,16.981,17.222,17.445,16.801,190605.0,000895
108,2015-11-06,17.23,17.265,17.316,17.102,105233.0,000895
109,2015-11-09,17.179,17.282,17.488,17.119,147232.0,000895
110,2015-11-10,17.144,16.981,17.222,16.878,102029.0,000895
111,2015-11-11,16.93,17.187,17.282,16.818,108338.0,000895
112,2015-11-12,17.187,17.127,17.282,16.99,72177.0,000895
113,2015-11-13,17.007,16.904,17.024,16.775,73681.0,000895
114,2015-11-16,16.733,17.067,17.119,16.638,60664.0,000895
115,2015-11-17,17.162,17.05,17.29,16.921,84272.0,000895
116,2015-11-18,16.999,17.247,17.599,16.861,110273.0,000895
117,2015-11-19,17.273,17.548,17.591,17.247,118203.0,000895
118,2015-11-20,17.531,17.307,17.711,17.187,108209.0,000895
119,2015-11-23,17.247,17.119,17.333,17.076,52641.0,000895
120,2015-11-24,17.076,17.119,17.119,16.947,52020.0,000895
121,2015-11-25,17.119,17.187,17.23,17.119,37937.0,000895
122,2015-11-26,17.204,17.325,17.651,17.162,85393.0,000895
123,2015-11-27,17.316,16.475,17.496,16.312,81396.0,000895
