,date,open,close,high,low,volume,code
0,2015-04-29,6.352,6.596,6.722,6.216,622115.0,002078
1,2015-04-30,6.566,6.605,6.761,6.44,622793.0,002078
2,2015-05-04,6.596,6.907,6.937,6.488,704808.0,002078
3,2015-05-05,6.917,6.498,6.956,6.479,633049.0,002078
4,2015-05-06,6.527,6.216,6.615,6.089,550729.0,002078
5,2015-05-07,6.079,5.816,6.216,5.816,458598.0,002078
6,2015-05-08,5.855,6.021,6.021,5.845,397667.0,002078
7,2015-05-11,6.05,6.381,6.518,6.05,640715.0,002078
8,2015-05-12,6.42,6.362,6.586,6.332,502874.0,002078
9,2015-05-13,6.352,6.362,6.479,6.196,425781.0,002078
10,2015-05-14,6.41,6.264,6.459,6.196,376495.0,002078
11,2015-05-15,6.255,6.099,6.274,6.04,352812.0,002078
12,2015-05-18,6.108,6.712,6.712,6.108,878745.0,002078
13,2015-05-19,7.083,7.044,7.385,6.868,1688190.0,002078
14,2015-05-20,7.073,7.316,7.696,7.063,1307137.0,002078
15,2015-05-21,7.375,7.414,7.463,7.122,926527.0,002078
16,2015-05-22,7.414,7.482,7.609,7.239,1004636.0,002078
17,2015-05-25,7.472,7.833,7.95,7.268,1272786.0,002078
18,2015-05-26,7.833,7.901,8.135,7.755,1012348.0,002078
19,2015-05-27,7.862,7.755,8.037,7.609,976172.0,002078
20,2015-05-28,7.765,7.19,8.037,7.014,1096512.0,002078
21,2015-05-29,7.112,7.18,7.404,6.596,892230.0,002078
22,2015-06-01,7.18,7.687,7.735,7.18,750495.0,002078
23,2015-06-02,7.755,8.242,8.252,7.745,1023470.0,002078
24,2015-06-03,8.3,8.222,8.573,7.959,1017368.0,002078
25,2015-06-04,8.242,8.222,8.378,7.599,819828.0,002078
26,2015-06-05,8.242,8.359,8.563,8.145,1026954.0,002078
27,2015-06-08,8.339,8.145,8.349,8.096,817984.0,002078
28,2015-06-09,8.145,8.028,8.174,7.979,541902.0,002078
29,2015-06-10,8.037,8.466,8.651,7.911,1059183.0,002078
30,2015-06-11,8.437,8.671,8.865,8.339,937816.0,002078
31,2015-06-12,8.719,9.538,9.538,8.671,1014872.0,002078
32,2015-06-15,9.742,9.918,10.337,9.557,1443057.0,002078
33,2015-06-16,9.986,10.736,10.911,9.547,1666366.0,002078
34,2015-06-17,10.619,10.307,10.814,9.888,1423264.0,002078
35,2015-06-18,10.2,10.356,10.96,9.966,1143894.0,002078
36,2015-06-19,10.064,9.323,10.112,9.323,797078.0,002078
37,2015-06-23,9.314,9.021,9.499,8.388,847304.0,002078
38,2015-06-24,9.138,9.226,9.304,8.865,766541.0,002078
39,2015-06-25,9.255,9.206,9.304,9.021,322634.0,002078
40,2015-06-26,8.768,8.291,8.817,8.291,516404.0,002078
41,2015-06-29,8.33,7.463,8.554,7.463,775802.0,002078
42,2015-06-30,7.005,7.794,7.804,6.712,968181.0,002078
43,2015-07-01,7.648,7.014,7.94,7.014,795022.0,002078
44,2015-07-02,6.927,6.313,7.063,6.313,610449.0,002078
45,2015-07-03,5.855,5.68,6.186,5.68,748318.0,002078
46,2015-07-06,6.186,5.251,6.186,5.115,1192511.0,002078
