,date,open,close,high,low,volume,code
0,2015-04-15,7.805,7.485,7.904,7.441,87715.0,002511
1,2015-04-16,7.381,7.452,7.518,7.227,75544.0,002511
2,2015-04-17,7.529,7.535,7.656,7.436,81758.0,002511
3,2015-04-20,7.485,7.227,7.529,7.21,89003.0,002511
4,2015-04-21,7.243,7.441,7.485,7.155,71292.0,002511
5,2015-04-22,7.441,7.722,7.854,7.441,98064.0,002511
6,2015-04-23,7.722,7.733,7.909,7.656,102144.0,002511
7,2015-04-24,7.733,7.76,7.843,7.447,98157.0,002511
8,2015-04-27,7.788,7.964,8.091,7.788,124073.0,002511
9,2015-04-28,7.898,7.595,7.898,7.513,93879.0,002511
10,2015-04-29,7.474,7.705,7.733,7.474,57864.0,002511
11,2015-04-30,7.716,7.639,7.755,7.634,58167.0,002511
12,2015-05-04,7.617,8.206,8.294,7.568,139382.0,002511
13,2015-05-05,8.206,8.118,8.206,7.871,113905.0,002511
14,2015-05-06,8.107,8.371,8.531,8.063,164537.0,002511
15,2015-05-07,8.355,7.931,8.531,7.705,117236.0,002511
16,2015-05-08,7.981,8.355,8.36,7.788,98675.0,002511
17,2015-05-11,8.377,8.647,8.746,8.322,135348.0,002511
18,2015-05-12,8.586,8.619,8.856,8.476,115575.0,002511
19,2015-05-13,8.586,8.377,8.586,8.267,109460.0,002511
20,2015-05-14,8.377,8.757,8.757,8.316,122380.0,002511
21,2015-05-15,8.85,8.57,9.054,8.487,113980.0,002511
22,2015-05-18,8.316,8.608,8.773,8.316,106218.0,002511
23,2015-05-19,8.608,8.641,8.735,8.481,80572.0,002511
24,2015-05-20,8.658,8.581,9.01,8.575,124745.0,002511
25,2015-05-21,8.586,8.801,8.856,8.421,139536.0,002511
26,2015-05-22,8.806,9.681,9.681,8.718,255129.0,002511
27,2015-05-25,9.621,10.21,10.611,9.401,259441.0,002511
28,2015-05-26,10.149,10.402,10.727,9.99,173996.0,002511
29,2015-05-27,10.27,10.199,10.391,9.868,147742.0,002511
30,2015-05-28,10.182,9.225,10.424,9.186,148896.0,002511
31,2015-05-29,9.18,9.373,9.577,8.806,115525.0,002511
32,2015-07-14,8.435,8.435,8.435,8.435,39463.0,002511
33,2015-07-15,7.589,7.589,7.589,7.589,7457.0,002511
34,2015-07-16,6.829,6.961,7.536,6.829,526423.0,002511
35,2015-07-17,6.809,7.238,7.463,6.584,400481.0,002511
36,2015-07-20,7.106,7.192,7.305,6.928,298288.0,002511
37,2015-07-21,6.915,7.305,7.404,6.901,232149.0,002511
38,2015-07-22,7.404,7.866,7.866,7.397,320385.0,002511
39,2015-07-23,7.761,7.926,8.065,7.602,284977.0,002511
40,2015-07-24,7.827,7.476,7.913,7.391,294709.0,002511
41,2015-07-27,7.272,6.729,7.41,6.729,192627.0,002511
42,2015-07-28,6.082,6.068,6.591,6.055,267199.0,002511
43,2015-07-29,6.247,6.392,6.425,5.87,221814.0,002511
44,2015-07-30,6.333,6.181,6.604,6.174,223378.0,002511
45,2015-07-31,6.016,6.022,6.234,5.949,131875.0,002511
46,2015-08-03,5.983,5.738,6.042,5.612,125934.0,002511
47,2015-08-04,5.764,6.227,6.24,5.764,154715.0,002511
48,2015-08-05,6.154,6.108,6.273,5.996,143438.0,002511
49,2015-08-06,5.976,6.062,6.201,5.897,94597.0,002511
50,2015-08-07,6.148,6.28,6.333,6.088,146441.0,002511
51,2015-08-10,6.333,6.69,6.842,6.28,205797.0,002511
52,2015-08-11,6.571,6.644,6.749,6.544,191583.0,002511
53,2015-08-12,6.531,6.392,6.624,6.386,143597.0,002511
54,2015-08-13,6.339,6.591,6.604,6.32,120180.0,002511
55,2015-08-14,6.624,6.71,6.782,6.511,163495.0,002511
56,2015-08-17,6.776,6.855,6.875,6.624,177825.0,002511
57,2015-08-18,6.809,6.168,6.862,6.168,185595.0,002511
58,2015-08-19,6.002,6.267,6.379,5.771,136443.0,002511
59,2015-08-20,6.214,6.115,6.32,6.062,100315.0,002511
60,2015-08-21,6.016,5.87,6.141,5.758,106795.0,002511
61,2015-08-24,5.626,5.282,5.738,5.282,136629.0,002511
62,2015-08-25,4.859,4.753,4.991,4.753,130046.0,002511
63,2015-08-26,4.859,4.693,5.011,4.561,172491.0,002511
64,2015-08-27,4.819,4.931,4.938,4.634,127209.0,002511
65,2015-08-28,5.004,5.255,5.255,4.938,150909.0,002511
66,2015-08-31,5.189,5.024,5.202,5.011,108691.0,002511
67,2015-09-01,5.011,4.799,5.011,4.766,90370.0,002511
68,2015-09-02,4.627,4.799,5.031,4.568,95339.0,002511
69,2015-09-07,4.799,4.945,5.077,4.799,96007.0,002511
70,2015-09-08,4.958,5.169,5.196,4.865,79421.0,002511
71,2015-09-09,5.183,5.321,5.368,5.117,142844.0,002511
72,2015-09-10,5.216,5.189,5.288,5.103,84076.0,002511
73,2015-09-11,5.176,5.222,5.275,5.136,71737.0,002511
74,2015-09-14,5.189,4.779,5.275,4.7,122378.0,002511
75,2015-09-15,4.72,4.548,4.753,4.363,81127.0,002511
76,2015-09-16,4.568,4.951,4.998,4.561,95505.0,002511
77,2015-09-17,4.832,4.812,5.057,4.806,103054.0,002511
78,2015-09-18,4.859,4.846,4.892,4.74,51572.0,002511
79,2015-09-21,4.779,4.991,5.011,4.76,69036.0,002511
80,2015-09-22,5.017,4.991,5.077,4.931,90453.0,002511
81,2015-09-23,4.892,4.839,4.958,4.799,88633.0,002511
82,2015-09-24,4.872,4.931,4.945,4.852,68379.0,002511
83,2015-09-25,4.905,4.832,4.978,4.727,77232.0,002511
84,2015-09-28,4.812,5.315,5.315,4.766,257828.0,002511
85,2015-09-29,5.355,5.579,5.751,5.302,437639.0,002511
86,2015-09-30,5.487,5.295,5.487,5.222,218776.0,002511
87,2015-10-08,5.454,5.566,5.632,5.394,240739.0,002511
88,2015-10-09,5.5,5.487,5.54,5.394,172769.0,002511
89,2015-10-12,5.526,5.745,5.811,5.487,256206.0,002511
90,2015-10-13,5.652,5.784,5.969,5.612,229191.0,002511
91,2015-10-14,5.725,5.553,5.811,5.54,176372.0,002511
92,2015-10-15,5.5,5.778,5.791,5.487,175294.0,002511
93,2015-10-16,5.864,6.227,6.353,5.784,344783.0,002511
94,2015-10-19,6.148,6.597,6.677,5.949,443380.0,002511
95,2015-10-20,6.412,6.472,6.525,6.293,236974.0,002511
96,2015-10-21,6.789,6.135,6.994,6.062,418757.0,002511
97,2015-10-22,6.095,6.749,6.749,6.082,313250.0,002511
98,2015-10-23,6.967,7.404,7.424,6.862,396823.0,002511
99,2015-10-26,7.569,7.49,7.827,7.153,366013.0,002511
100,2015-10-27,7.278,7.437,7.662,6.981,254070.0,002511
101,2015-10-28,7.291,7.119,7.437,7.08,164244.0,002511
102,2015-10-29,7.238,7.166,7.331,7.106,110572.0,002511
103,2015-10-30,7.88,7.88,7.88,7.549,519900.0,002511
104,2015-11-02,7.609,7.205,7.655,7.093,445696.0,002511
105,2015-11-03,6.941,6.763,7.113,6.61,263094.0,002511
106,2015-11-04,6.789,7.053,7.086,6.776,210458.0,002511
107,2015-11-05,7.053,6.908,7.053,6.763,208709.0,002511
108,2015-11-06,6.908,7.014,7.08,6.855,168133.0,002511
109,2015-11-09,6.868,7.252,7.324,6.789,299040.0,002511
110,2015-11-10,7.139,7.166,7.437,7.073,252973.0,002511
111,2015-11-11,7.172,7.305,7.338,7.02,194960.0,002511
112,2015-11-12,7.324,7.153,7.371,7.073,159519.0,002511
113,2015-11-13,7.08,6.835,7.08,6.809,137341.0,002511
114,2015-11-16,6.657,6.961,6.974,6.637,90184.0,002511
115,2015-11-17,7.001,7.067,7.291,6.961,203200.0,002511
116,2015-11-18,7.073,6.908,7.172,6.855,112326.0,002511
117,2015-11-19,6.934,7.318,7.331,6.915,200485.0,002511
118,2015-11-20,7.291,7.272,7.384,7.159,145703.0,002511
119,2015-11-23,7.258,7.331,7.556,7.186,190532.0,002511
120,2015-11-24,7.272,7.272,7.318,7.04,119678.0,002511
121,2015-11-25,7.265,7.364,7.371,7.159,128465.0,002511
122,2015-11-26,7.404,7.219,7.443,7.179,110399.0,002511
123,2015-11-27,7.166,6.657,7.238,6.544,118430.0,002511
124,2015-11-30,6.65,6.591,6.736,6.247,84443.0,002511
125,2015-12-01,6.663,6.729,6.842,6.584,72209.0,002511
126,2015-12-02,6.809,6.769,6.822,6.478,60747.0,002511
127,2015-12-03,6.796,6.875,6.941,6.683,55863.0,002511
128,2015-12-04,6.809,6.875,6.941,6.782,65210.0,002511
129,2015-12-07,6.895,7.08,7.172,6.888,80751.0,002511
130,2015-12-08,7.04,6.743,7.04,6.571,79053.0,002511
131,2015-12-09,6.69,6.69,6.776,6.591,50434.0,002511
132,2015-12-10,6.69,6.763,6.895,6.644,49689.0,002511
133,2015-12-11,6.743,6.842,6.941,6.617,48626.0,002511
134,2015-12-14,6.862,7.139,7.172,6.716,96243.0,002511
135,2015-12-15,7.225,7.245,7.424,7.113,124689.0,002511
136,2015-12-16,7.272,7.166,7.404,7.133,98102.0,002511
137,2015-12-17,7.159,7.331,7.351,7.159,125819.0,002511
138,2015-12-18,7.331,7.324,7.523,7.278,121252.0,002511
139,2015-12-21,7.324,7.516,7.549,7.298,132936.0,002511
140,2015-12-22,7.496,7.404,7.496,7.318,87932.0,002511
141,2015-12-23,7.391,7.291,7.496,7.291,102077.0,002511
142,2015-12-24,7.192,7.437,7.483,7.073,90275.0,002511
143,2015-12-25,7.437,7.49,7.576,7.404,86768.0,002511
144,2015-12-28,7.609,7.424,7.893,7.41,161095.0,002511
145,2015-12-29,7.377,7.787,7.8,7.238,153872.0,002511
146,2015-12-30,7.754,7.999,8.005,7.681,159979.0,002511
147,2015-12-31,8.025,7.721,8.058,7.721,100853.0,002511
148,2016-01-04,7.609,6.948,7.688,6.948,85715.0,002511
149,2016-01-05,6.399,6.789,6.928,6.399,105152.0,002511
150,2016-01-06,6.796,6.895,6.928,6.703,68685.0,002511
151,2016-01-07,6.71,6.207,6.743,6.207,22227.0,002511
152,2016-01-08,6.359,6.148,6.412,5.824,97183.0,002511
153,2016-01-11,6.016,5.533,6.055,5.533,74221.0,002511
154,2016-01-12,5.553,5.678,5.784,5.401,66427.0,002511
155,2016-01-13,5.758,5.401,5.784,5.394,63527.0,002511
156,2016-01-14,5.288,5.619,5.639,5.196,58448.0,002511
157,2016-01-15,5.599,5.619,5.857,5.54,104642.0,002511
158,2016-01-18,5.44,5.784,5.85,5.355,62221.0,002511
159,2016-01-19,5.758,6.095,6.128,5.692,81984.0,002511
160,2016-01-20,6.022,5.949,6.075,5.883,56811.0,002511
161,2016-01-21,5.903,5.698,6.082,5.685,63538.0,002511
162,2016-01-22,5.797,5.857,5.93,5.619,38750.0,002511
163,2016-01-25,5.883,6.075,6.088,5.817,53412.0,002511
164,2016-01-26,5.996,5.507,6.029,5.467,57823.0,002511
165,2016-01-27,5.685,5.388,5.685,5.064,77125.0,002511
166,2016-01-28,5.222,5.255,5.5,5.169,57447.0,002511
167,2016-01-29,5.255,5.54,5.685,5.229,62392.0,002511
168,2016-02-01,5.507,5.46,5.586,5.355,35720.0,002511
169,2016-02-02,5.447,5.665,5.718,5.447,33048.0,002511
170,2016-02-03,5.586,5.89,5.93,5.52,57341.0,002511
171,2016-02-04,5.943,6.432,6.465,5.837,97485.0,002511
172,2016-02-05,6.458,6.412,6.696,6.353,86485.0,002511
173,2016-02-15,6.273,7.053,7.053,6.154,128220.0,002511
174,2016-02-16,6.987,7.225,7.391,6.981,94015.0,002511
175,2016-02-17,7.205,7.1,7.205,7.014,64045.0,002511
176,2016-02-18,7.139,7.179,7.351,7.06,78579.0,002511
177,2016-02-19,7.139,7.047,7.139,6.974,43973.0,002511
178,2016-02-22,7.126,7.371,7.384,7.06,59020.0,002511
179,2016-02-23,7.397,7.443,7.51,7.291,65146.0,002511
180,2016-02-24,7.417,7.324,7.721,7.285,82786.0,002511
181,2016-02-25,7.324,7.02,7.324,6.677,91657.0,002511
182,2016-02-26,7.119,7.562,7.569,6.809,81596.0,002511
183,2016-02-29,7.463,7.668,7.668,6.815,120545.0,002511
184,2016-03-01,7.437,7.589,7.919,7.205,141510.0,002511
185,2016-03-02,7.443,7.82,7.847,7.298,154826.0,002511
186,2016-03-03,7.721,7.86,8.303,7.529,214494.0,002511
187,2016-03-04,7.734,7.205,7.999,7.205,140805.0,002511
188,2016-03-07,7.238,7.483,7.496,7.139,96760.0,002511
189,2016-03-08,7.371,7.919,7.919,7.139,124590.0,002511
190,2016-03-09,7.721,7.582,8.058,7.582,104660.0,002511
191,2016-03-10,7.602,7.073,7.919,7.007,104742.0,002511
192,2016-03-11,7.04,6.994,7.06,6.749,68345.0,002511
193,2016-03-14,7.106,7.172,7.371,7.047,75837.0,002511
194,2016-03-15,7.106,7.053,7.232,6.888,50520.0,002511
195,2016-03-16,7.086,6.981,7.159,6.809,50572.0,002511
196,2016-03-17,6.954,7.146,7.245,6.948,63719.0,002511
197,2016-03-18,7.159,7.404,7.523,7.106,90455.0,002511
198,2016-03-21,7.516,7.741,7.833,7.424,142722.0,002511
199,2016-03-22,7.642,7.675,7.9,7.642,100106.0,002511
200,2016-03-23,7.728,7.966,7.985,7.536,125103.0,002511
201,2016-03-24,7.913,7.827,8.237,7.767,120838.0,002511
202,2016-03-25,7.741,8.111,8.118,7.615,80635.0,002511
203,2016-03-28,8.21,7.88,8.263,7.8,91024.0,002511
204,2016-03-29,7.8,7.952,8.012,7.668,71081.0,002511
205,2016-03-30,7.9,8.243,8.303,7.9,99031.0,002511
206,2016-03-31,8.263,8.197,8.528,8.058,94454.0,002511
207,2016-04-01,8.118,7.946,8.184,7.761,89002.0,002511
208,2016-04-05,7.906,8.217,8.223,7.794,78201.0,002511
209,2016-04-06,8.151,8.078,8.223,7.939,79064.0,002511
210,2016-04-07,8.078,7.741,8.104,7.728,102087.0,002511
211,2016-04-08,7.708,7.536,7.708,7.41,71981.0,002511
212,2016-04-11,7.576,7.787,7.827,7.576,74933.0,002511
213,2016-04-12,7.787,8.091,8.144,7.549,86986.0,002511
214,2016-04-13,8.283,8.58,8.746,8.283,199804.0,002511
215,2016-04-14,8.587,8.647,8.726,8.395,108048.0,002511
216,2016-04-15,8.673,8.613,8.673,8.428,99180.0,002511
217,2016-04-18,8.488,8.799,8.99,8.402,128155.0,002511
218,2016-04-19,8.746,8.627,8.838,8.528,71145.0,002511
219,2016-04-20,8.68,8.528,8.759,7.827,106428.0,002511
220,2016-04-21,8.389,9.083,9.354,8.336,130942.0,002511
221,2016-04-22,8.957,9.129,9.585,8.931,155155.0,002511
222,2016-04-25,9.109,9.314,9.519,8.891,97256.0,002511
223,2016-04-26,9.202,9.321,9.585,9.162,86735.0,002511
224,2016-04-27,9.321,9.056,9.453,8.957,78363.0,002511
225,2016-04-28,9.122,9.962,9.962,8.957,114916.0,002511
