,open,close,high,low,volume
0,11.551,11.357,11.642,11.326,88205.45
1,11.296,11.454,11.515,11.156,82906.95
2,11.399,11.575,11.788,11.247,73593.45
3,11.551,11.654,11.661,11.156,126110.41
4,11.654,11.004,11.654,11.004,115868.55
5,10.645,10.092,10.791,9.904,270678.46
6,9.989,10.092,10.311,9.837,150892.74
7,10.408,10.056,10.481,10.043,132354.94
8,10.056,10.238,10.353,9.958,102422.92
9,10.229,10.403,10.504,10.201,122994.15
10,10.412,10.366,10.449,10.238,122429.06
11,10.183,9.889,10.275,9.678,123337.94
12,9.862,10.0,10.091,9.44,185076.2
13,10.357,10.999,10.999,10.357,377682.35
14,11.045,10.935,11.045,10.568,371419.0
15,10.807,10.963,10.981,10.651,213050.82
16,10.908,10.963,11.137,10.724,145195.68
17,11.064,10.825,11.155,10.715,225445.79
18,10.779,10.825,11.22,10.669,289584.71
19,10.743,10.981,11.11,10.697,251927.24
20,10.999,11.192,11.201,10.788,250477.27
21,11.256,11.284,11.724,11.137,301721.66
22,11.495,11.293,11.632,11.238,200548.7
23,10.999,10.752,11.155,10.688,230968.97
24,10.733,10.871,10.944,10.55,121114.83
25,10.807,11.293,11.357,10.807,196406.11
26,11.311,11.449,11.568,11.192,184206.84
27,11.467,11.532,11.871,11.467,194140.45
28,11.532,11.165,11.532,11.064,108574.76
29,11.1,11.394,11.458,10.871,99974.36
30,11.293,11.431,11.596,11.265,103745.69
31,11.421,11.348,11.587,11.284,55843.6
32,11.385,11.376,11.559,11.22,36640.74
33,11.357,11.165,11.376,11.128,50792.3
34,11.192,11.11,11.311,11.054,41128.82
35,11.11,10.385,11.22,10.366,108240.02
36,10.376,10.458,10.642,10.293,69526.42
37,10.458,10.073,10.605,10.0,53430.04
38,10.073,10.091,10.284,9.825,85156.4
39,10.082,10.0,10.137,9.688,68961.94
40,9.816,10.458,10.587,9.816,100028.66
41,10.651,11.045,11.229,10.651,175172.98
42,11.146,10.954,11.192,10.871,108045.47
43,11.009,11.33,11.541,10.88,130685.29
44,11.376,11.33,11.495,11.201,115539.0
45,11.284,11.009,11.284,10.917,83412.78
46,11.054,11.11,11.357,11.045,75078.85
47,11.119,11.293,11.431,11.018,158121.81
48,11.21,11.11,11.348,10.917,114934.54
49,11.036,11.568,11.614,10.926,216747.4
50,11.623,12.128,12.44,11.623,285082.15
51,12.119,12.109,12.238,11.972,162689.49
52,12.091,12.458,12.568,12.018,205751.52
53,12.467,12.33,12.522,12.109,181368.86
54,12.293,12.265,12.339,11.999,100875.31
55,12.265,12.247,12.431,12.155,133621.72
56,12.33,12.66,12.697,12.183,176893.42
57,12.669,12.568,12.77,12.366,146178.32
58,12.522,12.66,12.706,12.394,113153.98
59,12.66,12.999,13.128,12.568,193676.71
60,13.018,12.816,13.229,12.77,173013.81
61,12.715,12.742,12.834,12.44,150880.1
62,12.752,12.531,12.77,12.431,178595.65
63,12.476,12.687,12.733,12.064,259346.45
64,12.66,12.687,12.843,12.476,138515.0
65,12.687,12.201,12.825,12.192,182020.51
66,12.21,12.476,12.587,12.201,122778.12
67,12.293,12.155,12.385,11.944,144158.55
68,12.1,12.311,12.339,11.898,162558.73
69,12.247,12.733,12.834,12.119,185567.53
70,12.724,13.027,13.21,12.687,294421.08
71,13.073,13.054,13.394,13.027,191512.65
72,13.064,13.119,13.256,12.834,145655.06
73,13.1,12.669,13.109,12.614,156238.15
74,12.66,12.495,12.843,12.476,81597.85
75,12.495,12.752,12.944,12.403,110407.28
76,12.678,12.66,12.981,12.587,138742.46
77,12.651,13.045,13.054,12.651,247735.0
78,13.009,13.155,13.348,12.889,251116.0
79,13.22,13.807,13.889,13.21,367222.0
80,13.788,13.862,14.128,13.678,317006.0
81,13.862,13.559,14.082,13.366,201127.0
82,13.742,14.109,14.265,13.605,299519.0
83,14.174,14.366,14.632,13.963,263843.0
84,14.495,14.275,14.779,14.201,208136.0
85,14.229,14.119,14.229,13.761,207552.0
86,14.091,14.385,14.449,13.944,163197.0
87,14.403,13.623,14.44,13.577,320377.0
88,13.733,13.559,13.742,13.265,206934.0
89,13.577,14.146,14.146,13.577,226459.0
90,14.146,14.238,14.605,14.128,212414.0
91,14.036,13.944,14.036,13.311,517454.0
92,13.733,13.229,13.733,12.853,339698.0
93,13.229,13.476,13.944,13.21,194236.0
94,13.486,13.752,13.99,13.486,288604.0
95,13.761,13.898,14.201,13.761,224105.0
96,13.944,13.678,13.963,13.651,140226.0
97,13.596,13.788,14.036,13.577,169419.0
98,13.697,14.036,14.119,13.632,148678.0
99,14.164,14.201,14.32,14.045,174614.0
100,14.219,14.339,14.816,14.201,288942.0
101,14.522,14.596,14.724,14.421,304586.0
102,14.605,15.926,16.054,14.586,509944.0
103,16.146,15.421,16.192,15.412,379530.0
104,15.32,15.706,16.146,15.229,295732.0
105,15.779,15.329,15.935,14.678,298210.0
106,15.238,15.889,15.981,15.238,219265.0
107,15.504,16.641,16.852,15.412,299524.0
108,16.568,16.522,17.137,16.449,235827.0
109,16.696,17.063,17.678,16.54,287602.0
110,17.247,17.43,18.403,17.247,362707.0
111,17.531,17.476,17.614,16.696,249307.0
112,17.43,16.788,17.43,16.724,204504.0
113,16.788,16.43,17.054,16.339,181703.0
114,16.467,16.375,16.788,16.063,206330.0
115,16.375,16.788,16.917,16.375,274005.0
116,16.843,16.32,16.88,16.192,356108.0
117,16.329,15.742,16.421,15.687,306198.0
118,15.761,16.1,16.128,15.596,338224.0
119,16.247,16.128,16.403,15.825,294189.0
120,16.247,16.696,16.696,15.962,431229.0
121,16.715,16.357,16.806,16.146,369157.0
122,16.302,15.871,16.302,15.687,447400.0
123,15.779,15.871,16.21,15.586,560549.0
124,15.871,14.678,16.036,14.531,575215.0
125,14.641,14.953,15.183,14.614,371081.0
126,15.027,14.586,15.027,14.33,325947.0
127,14.495,14.265,14.761,14.091,265664.0
128,14.449,14.77,14.88,14.229,227319.0
129,14.843,15.137,15.192,14.697,259570.0
130,15.036,15.183,15.421,14.908,214601.0
