,date,open,close,high,low,volume,code
0,2014-08-27,5.973,5.986,6.047,5.961,25325.0,600469
1,2014-08-28,5.986,5.955,6.035,5.881,30555.0,600469
2,2014-08-29,5.955,6.066,6.072,5.943,24321.0,600469
3,2014-09-01,6.054,6.177,6.177,6.054,27831.0,600469
4,2014-09-02,6.183,6.257,6.276,6.146,51166.0,600469
5,2014-09-03,6.27,6.233,6.288,6.208,45043.0,600469
6,2014-09-04,6.251,6.294,6.331,6.239,40544.0,600469
7,2014-09-05,6.288,6.3,6.337,6.282,42173.0,600469
8,2014-09-09,6.307,6.523,6.566,6.251,90901.0,600469
9,2014-09-10,6.467,6.467,6.504,6.405,45587.0,600469
10,2014-09-11,6.455,6.492,6.683,6.449,83013.0,600469
11,2014-09-12,6.492,6.504,6.51,6.387,62663.0,600469
12,2014-09-15,6.479,6.621,6.64,6.479,63580.0,600469
13,2014-09-16,6.609,6.368,6.652,6.35,73893.0,600469
14,2014-09-17,6.399,6.412,6.436,6.294,47852.0,600469
15,2014-09-18,6.418,6.535,6.566,6.362,49582.0,600469
16,2014-09-19,6.529,6.547,6.566,6.461,38436.0,600469
17,2014-09-22,6.492,6.418,6.541,6.381,43394.0,600469
18,2014-09-23,6.418,6.486,6.51,6.405,41509.0,600469
19,2014-09-24,6.479,6.652,6.702,6.455,75260.0,600469
20,2014-09-25,6.671,6.566,6.677,6.516,57225.0,600469
21,2014-09-26,6.541,6.603,6.658,6.492,39099.0,600469
22,2014-09-29,6.615,6.782,6.806,6.615,82314.0,600469
23,2014-09-30,6.763,6.769,6.819,6.702,43258.0,600469
24,2014-10-08,6.776,6.837,6.887,6.708,52795.0,600469
25,2014-10-09,6.831,6.782,6.887,6.695,71284.0,600469
26,2014-10-10,6.726,6.757,6.868,6.708,50200.0,600469
27,2014-10-13,6.85,7.436,7.436,6.85,232967.0,600469
28,2014-10-14,7.64,7.874,8.041,7.479,337329.0,600469
29,2014-10-15,7.849,8.146,8.257,7.664,195276.0,600469
30,2014-10-16,7.942,7.726,8.071,7.714,137852.0,600469
31,2014-10-17,7.683,7.689,7.849,7.621,88041.0,600469
32,2014-10-20,7.732,7.781,7.788,7.565,53731.0,600469
33,2014-10-21,7.769,7.973,8.084,7.689,120463.0,600469
34,2014-10-22,7.942,7.769,8.01,7.763,54670.0,600469
35,2014-10-23,7.757,7.436,7.757,7.405,62164.0,600469
36,2014-10-24,7.399,7.491,7.584,7.393,34618.0,600469
37,2014-10-27,7.467,7.522,7.689,7.467,30826.0,600469
38,2014-10-28,7.683,7.948,8.004,7.646,68108.0,600469
39,2014-10-29,8.022,8.022,8.115,7.905,70138.0,600469
40,2014-10-30,8.022,7.96,8.071,7.917,54872.0,600469
41,2014-10-31,8.01,7.855,8.01,7.732,79736.0,600469
42,2014-11-03,7.849,8.361,8.399,7.849,102806.0,600469
43,2014-11-04,8.3,8.337,8.503,8.152,63966.0,600469
44,2014-11-05,8.331,8.016,8.386,7.985,74245.0,600469
45,2014-11-06,7.997,8.059,8.115,7.868,46805.0,600469
46,2014-11-07,8.041,7.899,8.139,7.874,57581.0,600469
47,2014-11-10,8.01,8.121,8.189,7.985,59759.0,600469
48,2014-11-11,8.121,7.714,8.207,7.578,106131.0,600469
49,2014-11-12,7.707,7.849,7.862,7.609,37227.0,600469
50,2014-11-13,7.825,7.744,7.849,7.652,35256.0,600469
51,2014-11-14,7.744,7.504,7.775,7.417,90560.0,600469
52,2014-11-17,7.498,7.578,7.658,7.498,42563.0,600469
53,2014-11-18,7.578,7.707,7.757,7.528,40606.0,600469
54,2014-11-19,7.707,7.695,7.769,7.621,31399.0,600469
55,2014-11-20,7.689,7.652,7.732,7.621,29804.0,600469
56,2014-11-21,7.652,7.732,7.763,7.602,37837.0,600469
57,2014-11-24,7.825,7.843,7.93,7.751,50858.0,600469
58,2014-11-25,7.855,8.065,8.071,7.831,61884.0,600469
59,2014-11-26,8.047,8.121,8.275,8.004,70208.0,600469
60,2014-11-27,8.146,8.127,8.294,8.041,75716.0,600469
61,2014-11-28,8.115,8.071,8.226,7.917,78349.0,600469
62,2014-12-01,8.25,8.281,8.503,8.084,108636.0,600469
63,2014-12-02,8.152,8.257,8.3,8.121,85784.0,600469
64,2014-12-03,8.263,8.201,8.3,8.053,104857.0,600469
65,2014-12-04,8.189,8.429,8.454,8.158,133318.0,600469
66,2014-12-05,8.448,8.108,8.448,7.96,98593.0,600469
67,2014-12-08,8.034,8.102,8.195,7.967,94974.0,600469
68,2014-12-09,8.108,8.195,8.54,7.936,153624.0,600469
69,2014-12-10,8.195,9.016,9.016,8.034,178944.0,600469
70,2014-12-11,9.059,8.991,9.225,8.806,151277.0,600469
71,2014-12-12,8.985,8.867,8.985,8.738,88646.0,600469
72,2014-12-15,8.01,8.238,8.423,7.979,358913.0,600469
73,2014-12-16,8.3,8.318,8.442,8.238,171051.0,600469
74,2014-12-17,8.306,8.09,8.306,7.979,138614.0,600469
75,2014-12-18,8.071,8.059,8.244,7.991,88518.0,600469
76,2014-12-19,8.115,7.843,8.139,7.596,142876.0,600469
77,2014-12-22,7.843,7.491,7.893,7.417,109489.0,600469
78,2014-12-23,7.479,7.516,7.621,7.436,55865.0,600469
79,2014-12-24,7.559,7.664,7.695,7.442,60428.0,600469
80,2014-12-25,7.652,7.775,7.8,7.627,55333.0,600469
81,2014-12-26,7.769,7.775,7.825,7.695,58627.0,600469
82,2014-12-29,7.788,7.491,7.8,7.473,92072.0,600469
