,date,open,close,high,low,volume,code
0,2014-10-23,29.906,29.438,30.275,29.069,42785.0,000938
1,2014-10-24,29.677,29.637,30.065,29.388,29984.0,000938
2,2014-10-27,29.697,30.285,30.334,29.488,28360.0,000938
3,2014-10-28,30.384,31.002,31.042,30.205,42078.0,000938
4,2014-10-29,31.241,30.972,31.351,30.793,64427.0,000938
5,2014-10-30,30.952,30.295,31.131,30.255,53610.0,000938
6,2014-10-31,30.085,30.584,30.783,30.075,38686.0,000938
7,2014-11-03,30.862,31.679,31.829,30.663,75171.0,000938
8,2014-11-04,31.639,31.062,31.729,30.693,50314.0,000938
9,2014-11-05,30.753,30.574,31.032,30.165,36208.0,000938
10,2014-11-06,30.653,30.813,30.872,30.105,32595.0,000938
11,2014-11-07,30.823,30.195,31.201,30.195,56934.0,000938
12,2014-11-10,30.245,29.408,30.374,29.288,56487.0,000938
13,2014-11-11,29.468,27.934,29.627,27.704,67125.0,000938
14,2014-11-12,27.934,28.711,28.87,27.804,46512.0,000938
15,2014-11-13,28.721,28.033,28.79,27.794,35957.0,000938
16,2014-11-14,27.894,28.671,28.77,27.784,41857.0,000938
17,2014-11-17,28.741,28.272,28.741,27.794,73384.0,000938
18,2014-11-18,28.193,28.093,28.332,27.973,30233.0,000938
19,2014-11-19,28.143,28.83,29.338,28.103,69617.0,000938
20,2014-11-20,28.83,28.82,29.328,28.701,44260.0,000938
21,2014-11-21,28.701,28.88,29.059,28.691,39281.0,000938
22,2014-11-24,29.149,29.378,29.557,28.8,58143.0,000938
23,2014-11-25,29.488,29.886,30.085,29.269,59195.0,000938
24,2014-11-26,29.886,29.587,30.036,29.538,49144.0,000938
25,2014-11-27,29.617,29.767,30.145,29.468,47473.0,000938
26,2014-11-28,29.727,29.229,30.075,29.129,59316.0,000938
27,2014-12-01,29.488,28.362,29.488,28.282,51321.0,000938
28,2014-12-02,28.332,29.508,29.866,28.093,77180.0,000938
29,2014-12-03,29.508,29.767,29.986,28.96,74113.0,000938
30,2014-12-04,29.836,29.956,30.364,29.836,78197.0,000938
31,2014-12-05,29.836,28.641,29.936,28.242,86171.0,000938
32,2014-12-08,28.561,28.491,28.99,28.103,63744.0,000938
33,2014-12-09,28.173,27.455,29.189,27.455,82652.0,000938
34,2014-12-10,27.296,28.043,28.252,26.459,44428.0,000938
35,2014-12-11,27.894,28.372,28.621,27.794,44516.0,000938
36,2014-12-12,28.392,28.84,29.159,28.153,55163.0,000938
37,2014-12-15,28.84,29.288,29.388,28.452,52296.0,000938
38,2014-12-16,29.179,28.731,29.538,28.641,44005.0,000938
39,2014-12-17,28.691,28.223,28.691,28.103,41330.0,000938
40,2014-12-18,28.482,30.633,31.042,28.442,222348.0,000938
41,2014-12-19,30.036,29.019,30.354,28.183,117106.0,000938
42,2015-05-26,31.918,31.918,31.918,31.918,541.0,000938
43,2015-05-27,35.106,35.106,35.106,35.106,373.0,000938
44,2015-05-28,38.613,38.613,38.613,38.613,1313.0,000938
45,2015-05-29,42.478,42.478,42.478,42.478,782.0,000938
46,2015-06-01,46.722,46.722,46.722,46.722,342.0,000938
47,2015-06-02,51.394,51.394,51.394,51.394,178.0,000938
48,2015-06-03,56.535,56.535,56.535,56.535,437.0,000938
49,2015-06-04,62.193,62.193,62.193,62.193,876.0,000938
50,2015-06-05,68.409,68.409,68.409,68.409,1073.0,000938
51,2015-06-08,75.253,75.253,75.253,75.253,1211.0,000938
52,2015-06-09,82.775,82.775,82.775,82.775,4102.0,000938
53,2015-06-10,91.053,91.053,91.053,91.053,2426.0,000938
54,2015-06-11,100.158,100.158,100.158,100.158,2352.0,000938
55,2015-06-12,110.17,110.17,110.17,110.17,1375.0,000938
56,2015-06-15,121.188,121.188,121.188,121.188,16770.0,000938
57,2015-06-16,133.312,133.312,133.312,130.383,357882.0,000938
58,2015-06-17,133.491,129.507,138.971,125.601,343010.0,000938
59,2015-06-18,133.183,130.104,138.353,129.008,242261.0,000938
60,2015-06-19,124.526,117.094,124.526,117.094,159840.0,000938
61,2015-06-23,109.592,105.388,112.063,105.388,185438.0,000938
62,2015-06-24,106.594,106.594,111.077,102.739,154904.0,000938
63,2015-06-25,105.797,101.165,109.084,101.055,129099.0,000938
64,2015-06-26,95.636,91.053,97.429,91.053,118729.0,000938
65,2015-06-29,85.674,81.948,87.646,81.948,188369.0,000938
66,2015-06-30,83.183,90.147,90.147,76.718,167635.0,000938
67,2015-07-01,91.76,81.131,94.629,81.131,223079.0,000938
68,2015-07-02,76.758,73.022,79.099,73.022,162512.0,000938
69,2015-07-03,71.727,67.453,76.309,65.75,192626.0,000938
70,2015-07-06,74.197,69.724,74.197,63.558,307874.0,000938
71,2015-07-07,65.75,62.751,67.612,62.751,90837.0,000938
72,2015-07-08,56.475,56.475,56.475,56.475,30885.0,000938
73,2015-07-09,51.896,62.126,62.126,51.896,199617.0,000938
74,2015-07-10,67.864,68.343,68.343,65.339,45908.0,000938
75,2015-07-13,73.852,75.179,75.179,72.355,144280.0,000938
76,2015-07-14,81.826,82.694,82.694,79.341,258255.0,000938
77,2015-07-15,80.04,74.85,81.836,74.421,207135.0,000938
78,2015-07-16,71.966,80.289,82.335,70.978,200655.0,000938
79,2015-07-17,80.838,84.431,87.125,77.744,199628.0,000938
80,2015-07-20,82.844,84.112,86.826,81.836,161804.0,000938
81,2015-07-21,81.836,82.914,85.828,80.519,89945.0,000938
82,2015-07-22,82.126,85.329,86.157,81.038,100216.0,000938
83,2015-07-23,87.824,87.914,89.371,85.269,123466.0,000938
84,2015-07-24,87.824,84.032,88.622,83.662,117479.0,000938
85,2015-07-27,81.836,75.629,82.016,75.629,122766.0,000938
86,2015-07-28,68.463,68.064,74.84,68.064,170296.0,000938
87,2015-07-29,70.359,69.86,70.499,62.674,127162.0,000938
88,2015-07-30,69.87,66.966,72.136,66.866,135488.0,000938
89,2015-07-31,63.932,63.523,66.357,61.886,97538.0,000938
90,2015-08-03,62.146,62.455,63.363,57.894,81166.0,000938
91,2015-08-04,63.982,68.702,68.702,63.912,87874.0,000938
92,2015-08-05,69.86,69.76,72.116,68.064,119228.0,000938
93,2015-08-06,68.762,72.255,75.868,68.044,109763.0,000938
94,2015-08-07,72.654,75.349,75.648,71.357,116118.0,000938
95,2015-08-10,75.748,78.822,80.499,74.88,123318.0,000938
96,2015-08-11,77.864,77.265,79.221,76.846,88686.0,000938
97,2015-08-12,76.147,73.662,76.776,73.493,73904.0,000938
98,2015-08-13,73.822,75.339,75.359,69.98,78795.0,000938
99,2015-08-14,75.349,78.044,80.519,74.96,107740.0,000938
100,2015-08-17,77.615,77.465,77.644,75.449,73796.0,000938
101,2015-08-18,77.654,69.72,78.712,69.72,115516.0,000938
102,2015-08-19,66.367,71.177,72.036,64.391,100881.0,000938
103,2015-08-20,70.02,69.441,77.165,68.662,110408.0,000938
104,2015-08-21,66.726,64.97,67.714,64.581,88379.0,000938
105,2015-08-24,60.479,58.473,62.375,58.473,57903.0,000938
106,2015-08-25,52.894,52.625,55.569,52.625,97182.0,000938
107,2015-08-26,53.742,50.878,56.886,50.229,116804.0,000938
108,2015-08-27,53.493,55.968,55.968,52.405,130371.0,000938
109,2015-08-28,56.387,59.98,60.579,54.97,145719.0,000938
110,2015-08-31,58.044,55.918,58.942,55.698,82170.0,000938
111,2015-09-01,56.227,51.038,56.227,50.778,78392.0,000938
112,2015-09-02,47.904,48.802,54.271,46.906,103283.0,000938
113,2015-09-07,50.519,52.195,53.682,50.1,110754.0,000938
114,2015-09-08,51.746,55.489,56.108,50.928,92701.0,000938
115,2015-09-09,56.237,57.824,59.421,54.69,122733.0,000938
116,2015-09-10,56.587,56.118,57.445,55.788,65906.0,000938
